start	end	text
951400	957020	si yo tengo un modelo con heterogeneidad no observada,
957300	962480	y esa heterogeneidad no observada está relacionada con una o más variables explicativas observadas,
962920	968140	yo puedo utilizar cualquier transformación del modelo que me elimine la heterogeneidad no observada.
968940	972840	Una de esas transformaciones, que es la transformación tradicional,
972840	976040	en la que llamamos defectos fijos, o la within transformation,
976240	981100	que le resta la media temporal de la variable en cada corte transversal,
981480	986120	la segunda transformación que vamos a ver en el curso es la transformación de diferencias finitas.
986120	998120	La transformación de diferencias finitas la tienen, este, expresada en la, en el segundo punto de la,
998220	1003140	de la transparencia, FD, le vamos a poner de First Differences, ¿sí?
1003140	1009140	De nuevo, en inglés, en general, son los comandos que usa el STATA para reportar,
1010420	1015180	o el comando que se utiliza para reportar la estimación FE de Fixed Effect,
1015320	1017840	FD de First Differences, etcétera, etcétera, ¿sí?
1017840	1024180	Entonces, la idea es que yo tengo el modelo original,
1024280	1028060	el modelo original es la ecuación 53, ¿sí?
1028720	1032560	Donde I subit es igual a alfa I o C subit da lo mismo,
1033260	1036300	más X y T por beta más un subit, ¿sí?
1037160	1044560	I subit, esta es la primera, la ecuación escrita para la primera especificación,
1044560	1046840	I subit es un escalar, ¿sí?
1047720	1050880	X y T es un vector de dimensión 1 por K,
1051260	1052760	beta es una dimensión K por 1,
1053200	1054640	la multiplicación es 1 por 1,
1055240	1056780	alfa subit es un escalar,
1056940	1058540	un subit es un escalar, ¿sí?
1058900	1062000	Entonces, la idea es que,
1063160	1066260	en la transformación de efectos fijos,
1066320	1069340	lo que nosotros decimos es agarrar la ecuación 53, ¿sí?
1070000	1074500	Y sumar los dos lados de la ecuación sobre T,
1074560	1078380	desde T igual 1 hasta T mayúscula y dividir por T, ¿sí?
1078520	1081900	Y entonces, después, cuando restaba las dos ecuaciones,
1082660	1085340	me eliminaba el alfa I o el C subit, ¿sí?
1085880	1087540	En la transformación de diferencias finitas,
1087620	1090060	lo único que tengo que hacer es escribir el modelo
1090060	1093280	en el periodo temporal anterior, ¿sí?
1094040	1096200	Entonces, en lugar de tener I subit,
1096340	1097820	voy a tener I subit menos 1,
1099080	1100560	alfa I es constante en el tiempo,
1100560	1103240	o sea que en el periodo T y en el periodo T menos 1 vale alfa I,
1103240	1105920	y las variables explicativas,
1106020	1108960	en lugar de estar escritas en el periodo T,
1109320	1110880	van a estar escritas en el periodo T menos 1.
1111020	1113400	X y T menos 1 por beta,
1113740	1115760	más U subit menos 1, ¿sí?
1116640	1119880	Entonces, si yo resto de la ecuación 53,
1120040	1122080	la ecuación 54, ¿sí?
1122600	1124080	Me queda la ecuación 55,
1124400	1125860	que deja de tener el alfa I,
1125960	1127720	porque el alfa I es constante en el tiempo,
1127720	1130640	y entonces me lo cargué, ¿sí?
1132580	1135360	La ecuación 55 es la que voy a poder estimar,
1135420	1139520	que yo obviamente le puse el delta de diferencia finita,
1139920	1140140	¿sí?
1142100	1143520	Delta de I,
1143900	1148400	delta I subit,
1148400	1151520	es igual a delta X y T por beta,
1151660	1152820	más delta U y T.
1153760	1153880	¿Sí?
1154320	1154620	Entonces,
1154920	1155960	si yo tengo
1155960	1159860	la ecuación 56,
1160480	1160720	¿sí?
1161060	1162280	La ecuación 56
1162280	1165880	tiene la misma estructura
1165880	1169020	que la ecuación transformada
1169020	1170020	por la diferencia,
1170180	1171700	por la within transformation,
1171940	1172140	¿sí?
1172580	1172880	Digo,
1173020	1174400	la ecuación transformada,
1175320	1176600	restando en la media temporal,
1176600	1177440	¿sí?
1177560	1179360	Me quedaba como variable dependiente
1179360	1180820	I con dos puntitos arriba,
1180960	1182120	y como variable aplicativa
1182120	1183980	X con los dos puntitos arriba,
1184360	1185540	ahora me queda delta
1185540	1189200	I subit y delta X y T,
1189280	1190200	pero, digamos,
1190780	1191900	se subió y desapareció,
1192000	1193140	entonces uno podría pensar
1193140	1193880	que
1193880	1197100	uno puede estimar la ecuación 56
1197100	1198380	usando mínimo cuadroclase,
1198740	1199360	pulo el S.
1199940	1203460	Pulo el S en la ecuación 56,
1203980	1204220	¿sí?
1204600	1206020	Me deja un estimador
1206020	1207600	que es consistente,
1208880	1209140	¿sí?
1210760	1211740	Igual que antes.
1213760	1214240	Entonces,
1215140	1215660	la
1215660	1217660	estimación
1217660	1218200	de
1218200	1219440	diferencia
1219440	1220240	finita
1220240	1221000	la tienen allí
1221000	1221700	en la siguiente
1221700	1223000	transparencia
1223000	1223460	en donde,
1224140	1224540	de nuevo,
1225860	1227000	es mismo cuadro clásico,
1227100	1227440	o sea que
1227440	1228320	el estimador
1228320	1229240	es X transpuesta por X
1229240	1229600	inversa,
1229660	1230440	X transpuesta por Y,
1230520	1231200	solamente que ahora
1231200	1232060	en lugar de tener X
1232060	1232900	tengo delta X
1232900	1233740	y en lugar de tener Y
1233740	1234440	tengo delta I,
1235720	1235920	¿sí?
1236320	1237640	Pero la
1237640	1240020	estimación es
1240020	1241700	la misma.
1242220	1243200	Lo tienen escrito
1243200	1246700	para,
1246700	1249120	el estimador
1249120	1250040	de diferencias finitas
1250040	1250860	lo tienen escrito
1250860	1252220	para la segunda
1252220	1252680	versión
1252680	1253940	de nuestra ecuación,
1254080	1254340	la que,
1254700	1255700	la versión en la cual
1255700	1256100	nosotros
1256100	1257500	agrupamos
1257500	1258480	todas las observaciones
1258480	1259560	de series temporales
1259560	1260500	y de frecuencia temporal
1260500	1261380	para cada observación
1261380	1262460	de corte transversal.
1262940	1263480	Es decir que,
1263880	1264960	en lugar de tener
1264960	1266140	la ecuación definida
1266140	1266940	para un escalar,
1267120	1268260	tenemos la ecuación
1268260	1268780	definida
1268780	1270020	para I sub I,
1270080	1270740	que es un vector
1270740	1271780	de dimensión T
1271780	1272960	mayúscula
1272960	1273420	por 1,
1273760	1273960	¿sí?
1274460	1275480	Y X
1275480	1277020	es una
1277020	1279420	matriz
1279420	1280060	de dimensión
1280060	1280700	T mayúscula
1280700	1281060	por K.
1281700	1282480	Beta sigue siendo
1282480	1283100	K por 1,
1283380	1283580	¿sí?
1284080	1285840	Y lo que tienen allí
1285840	1286960	es la suma
1286960	1287420	sobre I,
1287420	1288200	porque los T
1288200	1290060	mayúscula
1290060	1290500	ya lo tengo
1290500	1291180	agrupado
1291180	1292740	adentro de
1292740	1293940	cada uno
1293940	1294740	de los vectores
1294740	1296000	y matrices.
1299740	1300340	Podría,
1300840	1302020	podríamos escribirlo
1302020	1303280	con las dos,
1303380	1304160	la doble suma
1304160	1304560	como hicimos
1304560	1304880	para
1304880	1307000	el estimador
1307000	1307780	de efectos fiscos
1307780	1309320	es lo mismo.
1310520	1311200	La
1311200	1313560	idea de ponerlo
1313560	1314060	para
1314060	1316180	la segunda versión
1316180	1317240	de nuestro modelo
1317240	1317940	escrita para
1317940	1320060	con la agrupación
1320060	1320500	de todas las
1320500	1321040	observaciones
1321040	1322860	de frecuencia
1322860	1323340	temporal
1323340	1324500	es que tenemos
1324500	1325560	en el caso
1325560	1326900	de la transformación
1326900	1327640	de efectos fijos
1327640	1328380	podemos definir
1328380	1329000	la matriz
1329000	1329460	QT
1329460	1330380	time
1330380	1330820	meaning
1330820	1331660	que aplicada
1331660	1332060	sobre
1332060	1333060	cada vector
1333060	1333680	de dimensión
1333680	1334080	T
1334080	1335600	me devuelve
1335600	1337140	la misma variable
1337140	1337600	con los dos
1337600	1338340	puntitos arriba
1338340	1339080	y ahora
1339080	1340280	puedo tener
1340280	1340800	una matriz
1340800	1341540	equivalente
1341540	1342560	que es la matriz
1342560	1342760	D
1342760	1343480	que tienen allí
1343480	1344400	escrita en la ecuación
1344400	1345080	58
1345080	1346340	que aplicada
1346340	1347280	sobre cualquier variable
1347280	1348260	me devuelve la variable
1348260	1349540	en primera diferencia
1349540	1351180	la matriz
1351180	1351460	D
1351460	1352740	es una
1352740	1353600	matriz
1353600	1355620	de dimensión
1355620	1356760	T mayúscula
1356760	1357380	menos uno
1357380	1357880	por T
1357880	1366540	que tiene
1366540	1367640	la diagonal principal
1367640	1368760	menos uno
1368760	1371220	y por encima
1371220	1372280	de la diagonal principal
1372280	1372780	unos
1372780	1373860	y todo lo demás
1373860	1374300	es cero
1374300	1375220	que se yo
1375220	1375660	pongamos
1375660	1376960	un
1376960	1377300	un
1377300	1377980	este
1377980	1378840	ejemplo
1378840	1380060	con
1380060	1380980	T
1380980	1381980	igual a tres
1381980	1383340	si tengo
1383340	1383840	T
1383840	1385340	T
1385340	1385960	mayúscula
1385960	1386700	igual a tres
1386700	1390560	y pongamos
1390560	1391280	I subí
1391280	1392440	I subí
1392440	1393520	va a ser
1393520	1397520	I subí
1397520	1398080	uno
1398080	1400280	I subí
1400280	1400980	dos
1400980	1402760	I subí
1402760	1403160	tres
1403160	1405060	tengo para la observación
1405060	1405660	de corte de trabajo
1405660	1406120	salí
1406120	1407160	tres
1407160	1408040	valores
1408040	1408540	de la variable
1408540	1409300	dependiente
1409300	1410660	para los tres
1410660	1411560	periodos temporales
1411560	1412020	que tenemos
1412020	1414080	y la matriz
1414080	1414420	D
1414420	1416640	cuando T
1416640	1417320	vale tres
1417320	1418460	es una matriz
1418460	1419140	dos por tres
1419140	1420840	que tiene
1420840	1423840	menos uno
1423840	1424680	uno
1424680	1425800	cero
1425800	1427680	cero
1427680	1428860	menos uno
1428860	1429320	uno
1429320	1432340	¿sí?
1432740	1433620	y cuando yo
1433620	1434460	multiplico
1434460	1435240	D
1435240	1436860	por I subí
1436860	1438620	lo que tengo
1438620	1439200	es
1439200	1440840	la multiplicación
1440840	1441160	de
1441160	1442940	primera fila
1442940	1443500	de la matriz
1443500	1443760	D
1443760	1445100	por
1445100	1446460	el vector
1446460	1447060	columna
1447060	1448800	¿sí?
1448860	1449140	o sea
1449140	1449400	que
1449400	1451120	el resultado
1451120	1452240	digo
1452240	1452680	D
1452680	1454060	es de dimensión
1454060	1454880	dos por tres
1454880	1456040	y
1456040	1457500	es de dimensión
1457500	1458300	tres por uno
1458300	1458560	o sea
1458560	1459620	que el resultado
1459620	1460400	es de dimensión
1460400	1461060	dos por uno
1461060	1462800	¿sí?
1462800	1464220	el primer valor
1464220	1466560	ubicado en la fila
1466560	1466760	uno
1466760	1467140	columna
1467140	1467500	uno
1467500	1468920	es la multiplicación
1468920	1469820	de la primera fila
1469820	1470200	de D
1470200	1471040	por el vector
1471040	1471520	columna
1471520	1473180	y la multiplicación
1473180	1474140	es menos
1474140	1476520	menos
1476520	1477860	I subí
1477860	1478180	uno
1478180	1479360	más
1479360	1480400	I subí
1480400	1480800	dos
1480800	1481800	más
1481800	1482020	c
1482020	1484440	¿sí?
1484440	1484460	¿sí?
1484460	1486820	y
1486820	1488880	el segundo elemento
1488880	1489740	del vector
1489740	1491600	es la multiplicación
1491600	1492800	de la segunda fila
1492800	1493540	de la matriz D
1493540	1494100	por el vector
1494100	1494600	columna
1494600	1495660	¿sí?
1495900	1496640	que es cero
1496640	1497320	por I uno
1497320	1498240	cero
1498240	1499700	menos
1499700	1501600	I subí
1501600	1502120	dos
1502120	1502800	más
1502800	1504020	I subí
1504020	1504380	tres
1504380	1506460	¿sí?
1506700	1507160	o sea
1507160	1508660	que si yo lo escribo
1508660	1512400	lo puedo escribir así
1512400	1512640	¿no?
1512900	1513220	I
1513220	1514220	subí
1514220	1514600	dos
1514600	1515400	menos
1515400	1516000	I
1516000	1518240	¿había un cargador
1518240	1519340	de computadora
1519340	1519520	acá?
1519620	1520340	¿no?
1520340	1520780	¿no?
1521640	1522800	I subí
1522800	1523020	dos
1523020	1523320	menos
1523320	1524120	I subí
1524120	1524640	uno
1524640	1527520	I subí
1527520	1528160	tres
1528160	1530700	menos
1530700	1532100	I subí
1532100	1532580	dos
1532580	1533340	¿sí?
1533700	1534860	y esto es
1534860	1536140	diferencia finita
1536140	1536840	de I subí
1536840	1537140	dos
1537140	1538660	y esto es
1538660	1539920	diferencia finita
1539920	1540900	de I subí
1540900	1541200	tres
1541200	1542500	¿sí?
1542920	1544180	o sea que el resultado
1544180	1546300	es diferencia finita
1546300	1546960	de I subí
1546960	1548060	¿sí?
1549000	1549220	¿sí?
1550020	1550420	D
1550420	1551780	multiplicado
1551780	1552980	por cualquier variable
1552980	1554300	me devuelve
1554300	1554960	la variable
1554960	1556300	en primeras diferencias
1556300	1558120	¿sí?
1559500	1560220	entonces
1560220	1561340	si
1561340	1563100	D
1563100	1563820	multiplicado
1563820	1564660	por cualquier variable
1564660	1565780	me devuelve
1565780	1566180	la variable
1566180	1567020	en primeras diferencias
1567020	1567920	yo puedo escribir
1567920	1568360	esta
1568360	1571340	y esta
1571340	1572440	delta por XI
1572440	1572800	transpuesta
1572800	1573820	y delta por XI
1573820	1574160	como
1574160	1575640	D por XI
1575640	1576140	transpuesto
1576140	1577080	D por XI
1577080	1578420	¿sí?
1578580	1579740	y que me quede
1579740	1580840	D por XI
1580840	1581300	transpuesta
1581300	1582060	y D por I
1582060	1584340	en el segundo término
1584340	1584580	¿sí?
1585940	1586580	eh
1586580	1587640	digo
1587640	1588340	si meto
1588340	1589740	la transpuesta
1589740	1591100	adentro del paréntesis
1591100	1592000	me queda
1592000	1592840	X transpuesta
1592840	1593240	por D
1593240	1593600	transpuesta
1593600	1594460	por D por X
1594460	1596680	y en el segundo término
1596680	1597020	me queda
1597020	1597620	X transpuesta
1597620	1597920	por D
1597920	1598260	transpuesta
1598260	1598660	por D
1598660	1599440	¿sí?
1600060	1601000	en el primer término
1601000	1601300	obviamente
1601300	1602260	tengo la inversa
1602260	1602900	etcétera
1602900	1603240	etcétera
1603240	1603580	etcétera
1603580	1603800	pero
1603800	1605060	no
1605060	1605660	no tengo
1605660	1606100	nada más
1606100	1606280	que
1606280	1608160	que eso
1608160	1608600	¿sí?
1608800	1609720	y este sería
1609720	1611220	el
1611220	1612360	estimador
1612360	1613280	de
1613280	1614440	diferencias
1614440	1614920	finitas
1614920	1623560	este estimador
1623560	1625020	si me voy
1625020	1625660	para arriba
1625660	1626320	¿sí?
1628160	1629780	es consistente
1629780	1632180	¿sí?
1632280	1633240	es la estimación
1633240	1633640	de
1633640	1635360	mínimo cuadrado clásico
1635360	1636260	pulo de lesa
1636260	1637520	le decimos pulo de lesa
1637520	1637960	acá en
1637960	1639800	en
1639800	1640760	datos de panel
1640760	1641880	pero el mínimo cuadrado clásico
1641880	1642380	en la ecuación
1642380	1643200	cincuenta y seis
1643200	1643920	¿sí?
1643920	1645280	y para que
1645280	1646140	el estimador
1646140	1647540	de mínimo cuadrado clásico
1647540	1648780	de pulo de lesa
1648780	1649860	sea consistente
1649860	1651180	primera clase
1651180	1652060	de este curso
1652060	1653020	y
1653020	1654320	cualquier clase
1654320	1655640	del curso de econometría
1655640	1656340	que enseñe
1656340	1657320	mínimo cuadrado clásico
1657320	1658620	necesito que se cumpla
1658620	1659120	el supuesto
1659120	1659680	de exostenibilidad
1659680	1660380	contemporánea
1660380	1661660	es decir
1661660	1662700	que necesito
1662700	1663600	que
1663600	1664700	eh
1664700	1665920	la covarianza
1665920	1666900	entre delta
1666900	1667600	X y T
1667600	1668620	y delta
1668620	1669600	U sub y T
1669600	1671260	sea así
1671260	1673420	¿sí?
1673420	1673440	¿sí?
1673920	1675940	déjenme ponerlo
1675940	1676540	acá abajo
1676540	1677260	supongamos que tengo
1677260	1677740	una sola
1677740	1679680	una sola X
1679680	1680200	¿sí?
1680580	1681420	una sola variable
1681420	1682020	explicativa
1682020	1683900	yo necesito que
1683900	1686780	la covarianza
1686780	1688980	entre
1688980	1690320	la variable
1690320	1691060	explicativa
1691060	1691720	delta
1691720	1692540	X y T
1692540	1694300	y el error
1694300	1696980	incremento
1696980	1697580	de U
1697580	1698260	sub y T
1698260	1699180	sea igual a 0
1699180	1700420	¿sí?
1700420	1701040	pero
1701040	1702540	pero esta covarianza
1702540	1706340	es la covarianza
1706340	1707100	entre
1707100	1707920	X
1707920	1709700	y T
1709700	1710600	menos
1710600	1711840	X
1711840	1712640	y T
1712640	1713340	menos 1
1713340	1714920	multiplicado
1714920	1715400	por
1715400	1716640	U sub y T
1716640	1717260	menos
1717260	1718460	U sub y T
1718460	1719040	menos 1
1719040	1724060	¿sí?
1725820	1726300	entonces
1726300	1728100	cuando
1728100	1729260	yo tenga
1729260	1730480	la multiplicación
1730480	1730860	de
1730860	1731480	o sea
1731480	1732120	para resolver
1732120	1732660	tengo que
1732660	1734480	hacer la multiplicación
1734480	1735140	de los dos términos
1735140	1735640	del primer paréntesis
1735640	1736360	y con los dos términos
1736360	1737520	del segundo paréntesis
1737520	1738220	cuando yo tenga
1738220	1739680	la multiplicación
1739680	1740860	de este término
1740860	1741320	que está en T
1741320	1741860	menos 1
1741860	1743440	con este término
1743440	1743820	de error
1743820	1744460	que está en T
1744460	1746420	y este término
1746420	1746980	que está en T
1746980	1747920	con este error
1747920	1748440	que está en T
1748440	1749020	menos 1
1749020	1750660	para que la covarianza
1750660	1751340	sea 0
1751340	1752340	necesito que
1752340	1753820	no haga relación
1753820	1754860	entre
1754860	1755740	X
1755740	1756080	y T
1756080	1756740	y U
1756740	1758020	sub y T
1758020	1758640	menos 1
1758640	1759380	y entre
1759380	1759820	X
1759820	1760120	y T
1760120	1760600	menos 1
1760600	1760900	y U
1760900	1761440	sub y T
1761440	1762860	¿sí?
1763280	1764540	pero eso es
1764540	1765220	exogeneidad
1765220	1766600	estricta
1766600	1768520	¿sí?
1769100	1769600	de nuevo
1769600	1770860	lo mismo que me pasaba
1770860	1772200	con la transformación
1772200	1772940	de efecto fijo
1772940	1774040	exogeneidad
1774040	1774920	estricta
1774920	1776740	sobre los errores
1776740	1777940	del modelo original
1777940	1780040	me garantiza
1780040	1781540	exogeneidad
1781540	1782720	contemporánea
