start	end	text
397280	398800	de forma tal de que
398800	401280	en términos del modelo
401280	402800	tengo la ecuación original
402800	404480	menos la media temporal
404480	405780	más la media total,
406600	408080	y entonces me vuelve a aparecer
408220	409380	la constante aquí
409380	412200	en la transformación.
412360	412980	De forma tal de que
412980	414300	cuando yo le digo al STATA
414300	415660	estime
415660	417060	por
417060	419040	el modelo
419040	420120	o el método
420120	421460	de efectos fijos,
421640	422540	lo que hace el STATA
422540	423660	es esta transformación.
424160	424280	Digo,
424380	425600	recupera la constante
425600	427000	sumándole
427000	428520	a nuestra transformación
428520	429460	de efectos fijos
429460	431440	la media total
431440	433320	de las variables.
434760	435260	Es eso,
435380	435780	nada más.
438100	438700	Como
438700	441420	lo van a usar
441420	442960	en el
442960	444240	en la estimación
444240	445780	en el STATA
445780	448020	y va a aparecer
448020	448660	la constante
448660	450020	sale de acá.
450240	451680	Pero es exactamente
451680	453900	la misma transformación
453900	456640	cuando vos lo haces
456640	457280	en el STATA
457280	459940	si vos retras las pedias
459940	463080	las haces manualmente
463080	464560	y vos usas después
464560	465420	el GITERREG
465420	466780	¿puede ser que
466780	467160	el GITERREG
467160	468540	se atreve la misma estimación
468540	469580	distintas variachas?
471540	472220	Disculpame
472220	473560	de nuevo.
474240	474460	Claro.
474580	475180	Le arrestás
475180	476400	vos agarrás
476400	477280	manualmente
477280	478660	le arrestás
478660	479760	la media temporal
479760	480500	para cada
480500	481100	sí
481100	482140	y después
482140	483340	lo estimás
483340	483800	normal
483800	484600	y después
484600	485740	lo estimás
485740	486500	pero con el
486500	487040	comando
487040	488040	GITERREG
488040	489260	es posible
489260	490260	pero GITERREG
490260	490620	te vuelve
490620	492000	a transformar
492000	495040	o sea
495040	495820	lo que yo decía
495820	496160	era
496160	497640	si se transforma
497640	498200	el GITERREG
498200	499120	tanto
499120	499980	el ANN
499980	500400	como
500400	502860	la otra
502860	504280	el corte
504280	504780	transversal
504780	505000	y el
505000	505380	transversal
505380	509640	es posible
509640	509660	es posible
509660	510520	que alguna vez
510520	510840	me digo
510840	511700	distintas varianzas
511700	512140	y no sería
512140	514060	la misma estimación
514060	515400	pero lo que vos
515400	515880	me describís
515880	516440	no es la misma
516440	517020	estimación
517020	518800	o sea
518800	519060	me dio
519060	519380	el mismo
519380	520960	valor del beta
520960	524440	a ver
524440	524860	de nuevo
524860	525380	porque por ahí
525380	526500	no te estoy entendiendo
526500	527560	vos
527560	528700	lo que me decís
528700	529300	es que
529300	530400	agarraste
530400	531280	la
531280	532360	ecuación
532360	532900	original
532900	534540	le arrestaste
534540	536260	la media temporal
536260	537300	de cada variable
537300	537820	en el corte
537820	538480	transversal
538480	539280	y después
539280	539860	estimaste
539860	540360	por mismos
540360	541400	cuadrados clásicos
541400	541980	claro
541980	544020	y eso
544020	545020	lo comparás
545020	545440	con
545440	547600	la estimación
547600	547920	de
547920	548900	GITERREG
548900	549280	claro
549280	550100	bueno
550100	551760	debería dar
551760	552380	lo mismo
552380	554760	debería dar
554760	555080	lo mismo
555080	555720	la varianza
555720	556000	no
556000	557400	porque el GITERREG
557400	557940	del estatus
557940	558420	te agregó
558420	559100	la constante
559100	561480	cuando vos
561480	562260	lo hiciste a mano
562260	563640	tu modelo
563640	564060	no tiene
564060	564580	constante
564580	566380	o sea
566380	566660	que
566660	567840	en la varianza
567840	569220	del error
569220	570200	la estimación
570200	570840	suma
570840	571160	residencial
571160	571420	al cuadrado
571420	571700	dividido
571700	572260	de n-k
572260	572980	tenés
572980	573520	por lo menos
573520	574280	un parámetro
574280	574780	menos
574780	576500	entonces
576500	578560	no deberían
578560	579200	darte igual
579200	579920	las varianzas
579920	583180	lo que
583180	583860	podés hacer
583860	584360	es
584360	586700	hacerlo a mano
586700	588680	y a la red
588680	589740	agarrar el modelo
589740	590120	original
590120	591020	restarle la media
591020	591440	temporal
591440	592380	y sumarle la media
592380	592800	total
592800	594580	y ahí debería
594580	595000	darte
595000	595740	exactamente
595740	596740	lo mismo
596740	608420	ok
608420	609420	ahora
609420	611080	lo que vamos a hacer
611080	612280	es abandonar
612280	612660	el modelo
612660	613340	estático
613340	613860	y
613860	616720	empezar a ver
616720	617740	modelos
617740	618240	dinámicos
618240	618720	y en realidad
618720	619260	vamos a ver
619260	620020	una partecita
620020	620580	de los modelos
620580	621120	dinámicos
621120	621900	y dentro
621900	622680	de esa partecita
622680	623480	una partecita
623480	625520	que es
625520	627600	lo que
627600	629300	en la
629300	631400	literatura
631400	631820	de datos
631820	632220	de panel
632220	633600	es lo que se conoce
633600	634840	como un proceso
634840	636100	autoregresivo
636100	636920	de orden 1
636920	639160	en panel
639160	640120	que
640120	642160	va a tener
642160	642840	esta
642840	644760	especificación
644760	646260	i subit
646260	648000	igual a
648000	650320	c subi
650320	651200	más
651200	652380	ro
652380	653300	por
653300	654280	i subi
654280	655600	t menos 1
655600	656960	más
656960	659060	u subit
659060	662920	entonces
662920	664060	nuestra
664060	664920	variable
664920	667120	explicativa
667120	669080	es la variable
669080	669880	dependiente
669880	670700	rezagada
670700	671520	un periodo
671520	671980	temporal
671980	674200	si yo tuviera
674200	675420	un modelo
675420	676240	de series
676240	677020	temporales
677020	678920	esto es
678920	679860	un autoregresivo
679860	680460	de orden 1
680460	681060	con ordenada
681060	681880	al origen
681880	683580	ahora tengo
683580	684480	la heterogeneidad
684480	685300	no observada
685300	686420	y
686420	687560	la variable
687560	688300	dependiente
688300	688880	rezagada
688880	689580	como variable
689580	690400	explicativa
690400	693540	es un modelo
693540	694120	dinámico
694120	694780	porque la variable
694780	695340	dependiente
695340	695820	y la variable
695820	696360	explicativa
696360	696880	se miden
696880	697380	en distintos
697380	697940	momentos
697940	698720	temporales
698720	700580	y lo que
700580	701500	hace la literatura
701500	701900	de datos
701900	702320	de panel
702320	703280	es llamar
703280	703700	a este
703700	704320	modelo
704320	705960	un modelo
705960	706720	dinámico
706720	707900	y nosotros
707900	708780	lo que vamos a ver
708780	709600	es cómo
709600	710660	hacemos la estimación
710660	711820	de este modelo
711820	713020	y cómo hacemos
713020	713820	la estimación
713820	714820	de un modelo
714820	716520	que además
716520	717600	de tener la variable
717600	718460	dependiente
718460	719760	rezagada
719760	720260	como variable
720260	720740	explicativa
720740	721740	tenga otras variables
721740	722260	explicativas
722260	723320	se lo vamos a extender
723320	725540	a mayor número
725540	726480	de variables
726480	727020	explicativas
727020	728040	pero el modelo
728040	728860	básico
728860	729980	de este
729980	733080	dinámico
733080	734180	que vamos a
734180	735420	analizar
735420	736400	es ese que puse
736400	736760	allí
736760	737880	en la
737880	738960	en el
738960	742060	en la transparencia
742060	742520	y
742520	743620	la
743620	745880	idea
745880	746840	de
746840	747880	el
747880	749560	modelo
749560	750200	es que
750200	751360	cuando yo
751360	751800	tengo
751800	752680	la variable
752680	753620	dependiente
753620	755100	rezagada
755100	757040	como variable
757040	758020	explicativa
758020	759560	esa variable
759560	761100	es endógena
761100	764560	está relacionada
764560	765180	con el error
765180	765680	de la
765680	767320	de la ecuación
767320	769960	y como la variable
769960	772000	es endógena
772000	772640	o la variable
772640	773460	es endógena
773460	774740	la estimación
774740	775940	por mínimos cuadrados
775940	776500	clásicos
776500	777660	o por mínimos cuadrados
777660	778640	generalizados
778640	780200	efectos fijos
780200	781460	efectos aleatorios
781460	782740	me da estimadores
782740	784360	que no son consistentes
784360	788860	entonces
788860	791560	lo primero
791560	791840	que
791840	793340	vamos a hacer
793340	793880	es
793880	794700	mostrar
794700	795940	en el modelo
795940	796340	este
796340	797140	autoregresivo
797140	797880	de orden 1
797880	798640	que
798640	800200	tenemos sesgo
800200	800980	y vamos a
800980	801960	establecer
801960	802960	lo que la literatura
802960	803280	llama
803280	804000	el sesgo
804000	804480	de níquel
804480	804840	níquel
804840	805660	fue el primero
805660	806940	que mostró
806940	807720	que
807720	808900	la estimación
808900	810120	tenía
810120	810960	la estimación
810960	811560	de mínimos cuadrados
811560	811880	clásicos
811880	812260	tenía
812260	813420	sesgo
813420	814040	y después
814040	814600	vamos a ver
814600	815160	cómo hacemos
815160	815560	para
815560	816540	tener
816540	817360	una estimación
817360	818000	consistente
818000	818300	que
818300	819000	básicamente
819000	820420	va a seguir
820420	821120	los pasos
821120	821440	que
821440	822800	hicimos
822800	823120	en
823120	823820	econometría
823820	824880	en el corte
824880	825560	transversal
825560	826740	cuando tengo
826740	827360	una variable
827360	827920	que es
827920	829140	endógena
829140	830620	tengo que
830620	831140	cambiar
831140	831680	de método
831680	832500	de estimación
832500	833820	e irme
833820	834340	hacia
834340	834860	variables
834860	835820	instrumentales
835820	836440	o mínimos
836440	836920	cuadrados
836920	837740	en dos etapas
837740	839060	para obtener
839060	839560	este
839560	840960	estimadores
840960	841700	consistentes
841700	842720	y
842720	843740	dentro
843740	844200	de esas
844200	844700	estimaciones
844700	845420	consistentes
845420	846640	vamos a
846640	848100	este
848100	850960	especificar
850960	852360	dos estimadores
852360	852800	que tienen
852800	853840	nombre y apellido
853840	854460	que están allí
854460	854860	que son
854860	855600	Arellano y Bon
855600	856480	y
856480	857620	Blander y Bon
857620	858440	que tienen
858440	859720	sus comandos
859720	860540	específicos
860540	861160	en el STATA
861160	861460	para
861460	863140	hacer la estimación
863140	863540	y por eso
863540	864320	lo vamos a ver
864320	866200	que son
866200	866820	estimadores
866820	867760	de método
867760	868440	generalizado
868440	868980	de momento
868980	869740	como los
869740	872060	estimadores
872060	872580	de método
872580	873140	generalizado
873140	873640	de momento
873640	874100	que vimos
874100	875000	en econometría
875000	875880	para
875880	876900	ecuaciones
876900	878220	simultáneas
878220	878800	porque acá
878800	879240	digamos
879240	880080	si uno
880080	880860	lo piensa
880860	881600	en términos
881600	882640	de las
882640	883120	ecuaciones
883120	883840	simultáneas
883840	884120	que vimos
884120	884900	en econometría
884900	885320	los datos
885320	885720	de panel
885720	886320	en realidad
886320	888280	es un tipo
888280	888740	de ecuaciones
888740	889420	simultáneas
889420	889720	solamente
889720	890440	que tengo
890440	890840	la misma
890840	891220	variable
891220	892020	dependiente
892020	893760	medida
893760	895840	en distintas
895840	896280	unidades
896280	896560	en
896560	900080	ecuaciones
900080	900560	simultáneas
900560	900740	tengo
900740	901180	distintas
901180	901560	variables
901560	903440	dependientes
903440	904000	en cada
904000	904260	una
904260	904820	de las
904820	905920	ecuaciones
905920	906200	pero
906200	907880	el contexto
907880	908580	es el mismo
908580	908960	tengo
908960	909940	ecuaciones
909940	911060	y observaciones
911060	913280	y acá
913280	913780	tengo
913780	915020	datos
915020	915380	de corte
915380	915960	transversal
915960	916740	y datos
916740	917060	de serie
917060	917460	temporal
917460	917800	o sea
917800	918140	que tengo
918140	919060	la dimensión
919060	919720	de la matriz
919720	920320	de datos
920320	921940	es una matriz
921940	922880	de dos
922880	923580	dimensiones
923580	924120	igual que
924120	925240	en la
925240	927100	en la
927100	928060	estimación
928060	928420	de
928420	929060	de
929060	930100	múltiples
930100	931020	de múltiples
931020	932420	ecuaciones
932420	933240	entonces
933240	933860	vamos a
933860	934720	desarrollar
934720	935540	la
935540	936400	estimación
936400	936820	de Arellano
936820	937160	Bondi
937160	937660	de Brander
937660	938060	Bondi
938060	938840	y después
938840	939520	vamos a
939520	940160	extender
940160	941240	el modelo
941240	941940	de autoregreso
941940	942560	de orden 1
942560	943200	a incluir
943200	944120	otras variables
944120	945020	explicativas
945020	945960	dentro
945960	946320	de
946320	947000	el
947000	948180	modelo
948180	949280	vamos a ver
949280	950340	inferencia estadística
950340	951040	para chequear
951040	951520	la validez
951520	951980	de nuestros
951980	952800	instrumentos
952800	954220	y
954220	956460	después
956460	957560	vamos a
957560	958640	ver
958640	959300	qué es lo que
959300	959740	sucede
959740	960220	cuando
960220	961040	los datos
961040	961380	tienen
961380	962160	persistencia
962160	963240	y persistencia
963240	965060	en nuestro
965060	965740	contexto
965740	966200	va a ser
966200	966540	que el
966540	967080	coeficiente
967080	968100	autoregresivo
968100	968820	de orden 1
968820	969940	sea cercano
969940	970300	a 1
970300	972360	de nuevo
972360	972660	si uno
972660	973080	piensa
973080	974160	en
974160	975380	datos
975380	976340	de serie
976340	977180	temporales
977180	978060	el autoregresivo
978060	978680	de orden 1
978680	979840	para que
979840	980680	el proceso
980680	981420	sea estacionario
981420	981980	necesita
981980	982980	que
982980	984260	en valor absoluto
984260	985120	sea menor a 1
985120	987300	si el
987300	987720	proceso
987720	988860	si el coeficiente
988860	989420	autoregresivo
989420	989980	es igual a 1
989980	990600	tengo un modelo
990600	991540	de raíz unitaria
991540	992300	y eso
992300	992720	tiene
992720	993560	dependencia
993560	994260	infinita
994260	995680	y
995680	998080	las estimaciones
998080	999340	tienen
999340	1001980	distribuciones
1001980	1002460	que no son
1002460	1003020	estándar
1003020	1004020	y uno se complica
1004020	1004840	bueno acá
1004840	1005940	no voy a tener
1005940	1006640	mucho problema
1006640	1007400	con proceso
1007400	1008240	de raíz unitaria
1008240	1008580	básicamente
1008580	1009120	porque
1009120	1010140	T es fijo
1010140	1010920	T mayúscula
1010920	1011260	es fijo
1011260	1012040	pero
1012040	1013560	tengo
1013560	1015020	algunas
1015020	1015640	este
1015640	1016860	algunos casos
1016860	1017560	particulares
1017560	1018480	cuando
1018480	1019380	el coeficiente
1019380	1019980	error es un
1019980	1020600	número cercano
1020600	1020840	a 1
1020840	1023260	entonces
1023260	1024060	déjenme
1024060	1026380	poner
1026380	1028260	el
1028260	1029020	modelo
1029020	1031420	que
1031420	1032840	vamos a
1032840	1033760	analizar
1033760	1034660	que es el que puse
1034660	1036380	en la
1036380	1036920	en la
1036920	1037400	transparencia
1037400	1037720	anterior
1037720	1038020	pero
1038020	1039420	en términos
1039420	1040940	generales
1040940	1041280	y
1041280	1042580	las
1042580	1043740	los supuestos
1043740	1044260	que
1044260	1046780	que
1046780	1047240	nosotros
1047240	1047660	hicimos
1047660	1048280	para obtener
1048280	1048960	estimaciones
1048960	1051340	consistentes
1051340	1052100	de los
1052100	1052600	parámetros
1052600	1053800	que acompañan
1053800	1054300	a las variables
1054300	1055060	explicativas
1055060	1056320	observadas
1056320	1057160	entonces
1057160	1058540	la
1058540	1059160	si ustedes
1059160	1059980	recuerdan
1059980	1060660	en nuestros
1060660	1061720	dos casos
1061720	1062960	estimación
1062960	1063980	por efectos fijos
1063980	1064580	estimación
1064580	1064920	por
1064920	1066120	estimación
1066120	1066800	por efectos fijos
1066800	1067300	o cualquiera
1067300	1067780	de las tres
1067780	1068420	transformaciones
1068420	1068880	que vimos
1068880	1069600	estimación
1069600	1070780	por
1070780	1072120	efectos
1072120	1072820	aleatorios
1072820	1074360	la condición
1074360	1075600	que yo necesito
1075600	1076020	para
1076020	1077060	obtener
1077060	1077580	estimaciones
1077580	1078260	consistentes
1078260	1078620	es que
1078620	1079800	exista
1079800	1080380	exogeneidad
1080380	1081080	estricta
1081080	1081480	en los
1081480	1081820	errores
1081820	1082620	idiosincráticos
1082620	1083100	del modelo
1083100	1083540	original
1083540	1084920	si
1084920	1085640	si yo
1085640	1086380	relajo
1086380	1087580	el supuesto
1087580	1088260	de exogeneidad
1088260	1088720	estricta
1088720	1089040	entonces
1089040	1089580	los modelos
1089580	1090200	transformados
1090200	1091100	para efectos fijos
1091100	1091480	o
1091480	1092640	el modelo
1092640	1093640	de efectos
1093640	1094160	aleatorios
1094160	1094540	me deja
1094540	1095000	estimaciones
1095000	1095460	que no son
1095460	1096660	consistentes
1096660	1097660	entonces
1097660	1099760	toda la
1099760	1101760	toda la
1101760	1102220	la
1102220	1105040	el problema
1105040	1105660	aquí
1105660	1106100	es que
1106100	1106880	si
1106880	1108240	efectivamente
1108240	1108840	existe
1108840	1109600	una relación
1109600	1110140	entre
1110140	1111120	alguna de las
1111120	1111380	variables
1111380	1112160	explicativas
1112160	1113120	observadas
1113120	1113600	y el error
1113600	1114420	de la ecuación
1114420	1115080	yo no puedo
1115080	1115680	utilizar
1115680	1116820	ninguno de los
1116820	1117580	dos estimadores
1117580	1118400	que hemos visto
1118400	1119040	hasta hoy
1119040	1122800	necesitamos
1122800	1123520	una nueva
1123520	1123980	forma de
1123980	1124400	estimación
1124400	1124840	de nuevo
1124840	1125420	dentro del
1125420	1125880	contexto
1125880	1126280	de
1126280	1127680	necesitamos
1127680	1128460	consistencia
1128460	1129180	hay normalidad
1129180	1129780	sintótica
1129780	1130460	con el corte
1130460	1131000	transversal
1131000	1131800	tendiendo infinito
1131800	1132680	y T mayúscula
1132680	1132960	fijo
1132960	1133480	que es nuestra
1133480	1134120	definición
1134120	1134820	de datos
1134820	1135160	del panel
1135160	1138560	entonces
1138560	1139460	el modelo
1139460	1139900	que vamos a
1139900	1140200	analizar
1140200	1140780	es el mismo
1140780	1141240	modelo
1141240	1141820	que
1141820	1143940	utilizamos
1143940	1144240	antes
1144240	1144860	de componentes
1144860	1145560	no observados
1145560	1146840	X y T
1146840	1147340	perdón
1147340	1147880	I sub y T
1147880	1148260	igual a
1148260	1148700	X y T
1148700	1149100	por beta
1149100	1149900	más C sub i
1149900	1150720	más U sub y T
1150720	1151720	T va desde
1151720	1152760	1 hasta T
1152760	1153400	mayúscula
1153400	1154300	es el momento
1154300	1154500	de
1154500	1155940	el modelo
1155940	1156580	de componentes
1156580	1157060	no observados
1157060	1157440	y nosotros
1157440	1157900	lo vamos a
1157900	1158440	desarrollar
1158440	1158900	para el caso
1158900	1159840	de efectos
1159840	1160140	fijos
1160140	1160460	es decir
1160460	1160880	que en este
1160880	1161380	modelo
1161380	1163620	C sub i
1163620	1164580	y X y T
1164580	1165520	están relacionados
1165520	1166540	la covarianza
1166540	1166980	entre
1166980	1168240	la heterogeneidad
1168240	1169060	no observada
1169060	1169960	y alguna
1169960	1170560	de las variables
1170560	1171180	explicativas
1171180	1171660	no observadas
1171660	1172040	es diferente
1172040	1172420	de 0
1172420	1172760	o sea que
1172760	1173460	tengo el modelo
1173460	1174900	de efectos
1174900	1176500	fijos
1176500	1177840	entonces
1177840	1179240	el primer punto
1179240	1179600	dice
1179600	1180320	vamos a
1180320	1181060	permitir
1181060	1181500	que
1181500	1182880	la heterogeneidad
1182880	1183360	no observada
1183360	1183900	C sub i
1183900	1184480	y X y T
1184480	1185300	estén correlacionados
1185300	1185840	tengo el modelo
1185840	1187220	de efectos fijos
1187220	1190160	y además
1190160	1193280	vamos a permitir
1193280	1195620	que el error
1195620	1196620	de la ecuación
1196620	1198380	U sub i T
1198380	1201500	esté relacionado
1201500	1202740	con los valores
1202740	1203540	futuros
1203540	1204340	de las variables
1204340	1205080	explicativas
1205080	1206480	X y T
1206480	1206900	más 1
1206900	1207580	T más 2
1207580	1208420	T más 3
1208420	1209820	T más T
1209820	1214140	dentro del contexto
1214140	1215260	del modelo
1215260	1216060	autoregresivo
1216060	1216840	de orden 1
1216840	1224780	y sub i T
1224780	1225400	igual a
1225400	1225880	y sub i T
1225880	1226340	menos 1
1226340	1226820	por beta
1226820	1227640	más C sub i
1227640	1228700	más
1228700	1230060	U sub i
1230060	1230840	T
1230840	1232200	X y T
1232200	1233780	es
1233780	1234580	la variable
1234580	1235220	dependiente
1235220	1235880	resalada
1235880	1237660	y
1237660	1239220	U sub i T
1239220	1241860	U sub i T
1241860	1242940	va a estar
1242940	1244040	relacionado
1244040	1245580	U sub i T
1245580	1246420	va a estar
1246420	1247220	relacionado
1247220	1247700	con
1247700	1249520	I sub i T
1249520	1251240	I sub i T
1251240	1253220	es función
1253220	1254380	de U sub i T
1254380	1255020	o si usted
1255020	1255860	lo quiere
1255860	1257480	I sub i T
1257480	1258220	menos 1
1258220	1260460	va a estar
1260460	1261220	relacionado
1261220	1262380	con U sub i T
1262380	1262940	menos 1
1262940	1265960	porque
1265960	1267400	si yo escribo
1267400	1269100	el mismo
1269100	1270000	autoregresivo
1270000	1270620	pero para el
1270620	1271060	periodo
1271060	1271780	T menos 1
1271780	1272900	lo que tengo
1272900	1273320	es
1273320	1274380	I sub i T
1274380	1275100	menos 1
1275100	1277000	igual a
1277000	1278640	I sub i T
1278640	1279460	menos 2
1279460	1280640	por beta
1280640	1281400	más
1281400	1282780	C sub i
1282780	1283420	más
1283420	1284800	U sub i T
1284800	1285320	menos 1
1285320	1285720	o sea
1285720	1286420	I sub i T
1286420	1286960	menos 1
1286960	1288340	está relacionado
1288340	1288720	con
1288720	1290340	U sub i T
1290340	1290900	menos 1
1290900	1292520	pero
1292520	1293360	en ese
1293360	1295880	en ese
1295880	1296380	modelo
1296380	1298440	no se
1298440	1298980	satisface
1298980	1299500	el supuesto
1299500	1300160	de exogenidad
1300160	1300740	estricta
1300740	1303040	porque el supuesto
1303040	1303580	de exogenidad
1303580	1303980	estricta
1303980	1304480	que me dice
1304480	1304840	el supuesto
1304840	1305600	de exogenidad
1305600	1306200	estricta
1306200	1307000	me dice
1307000	1307380	que yo
1307380	1307840	no quiero
1307840	1308520	relación
1308520	1310180	entre el error
1310180	1310820	de la ecuación
1310820	1311440	y las variables
1311440	1312140	explicativas
1312140	1312700	en el mismo
1312700	1313040	periodo
1313040	1313640	temporal
1313640	1316100	ni en el
1316100	1316440	pasado
1316440	1316880	ni en el
1316880	1317260	futuro
1317260	1318700	o sea
1318700	1319320	yo no quiero
1319320	1319540	que
1319540	1321060	U sub i T
1321060	1321960	esté relacionado
1321960	1322740	con X y T
1322740	1323660	pero tampoco
1323660	1324180	quiero que
1324180	1324720	U sub i T
1324720	1325480	esté relacionado
1325480	1325920	con
1325920	1327500	X y T
1327500	1328000	menos 1
1328000	1328680	T menos 2
1328680	1329160	T menos 3
1329160	1329760	y no quiero
1329760	1330880	que U sub i T
1330880	1331620	esté relacionado
1331620	1332040	con
1332040	1333340	X y T
1333340	1333800	más 1
1333800	1334480	T más 2
1334480	1335100	T más T
1335100	1335420	mayús
1335420	1336640	no tengo que
1336640	1337500	tener ninguna
1337500	1338000	relación
1338000	1340020	entre los errores
1340020	1340480	y la variable
1340480	1341020	explicativa
1341020	1341500	en ningún
1341500	1341920	periodo
1341920	1342300	temporal
1342300	1343920	pero aquí
1343920	1344620	eso no se
1344620	1345180	satisface
1345180	1348960	tengo relación
1348960	1349880	entre
1349880	1352060	I sub i T
1352060	1352600	menos 1
1352600	1353240	y U sub i T
1353240	1353760	menos 1
1353760	1355000	o entre
1355000	1356180	U sub i T
1356180	1357680	y I sub i T
1357680	1359700	o sea
1359700	1360340	que no se
1360340	1361080	satisface
1361080	1362620	el supuesto
1362620	1363420	de exogenidad
1363420	1364200	estricta
1364200	1364900	y si no se
1364900	1365380	satisface
1365380	1365860	el supuesto
1365860	1366440	de exogenidad
1366440	1367000	estricta
1367000	1368140	la estimación
1368140	1368860	por mínimo
1368860	1369760	cuadrado clásico
1369760	1370560	o mínimo
1370560	1370800	cuadrado
1370800	1371400	generalizado
1371400	1373320	me deja
1373320	1373820	estimaciones
1373820	1374700	que no son
1374700	1375160	consistentes
1375160	1377860	entonces
1377860	1378480	para poder
1378480	1379300	analizar
1379300	1380680	el modelo
1380680	1381880	de
1381880	1383500	autoregresivo
1383500	1383860	del modelo
1383860	1384320	dinámico
1384320	1384840	autoregresivo
1384840	1385300	orden 1
1385300	1385720	que tienen
1385720	1385980	allí
1385980	1386180	en la
1386180	1386700	transparencia
1386700	1387640	vamos a
1387640	1388440	tener que
1388440	1389200	incorporar
1389200	1389800	un nuevo
1389800	1390440	supuesto
1390440	1391840	de exogenidad
1391840	1393280	que es
1393280	1393680	lo que se
1393680	1394060	conoce
1394060	1394740	en la literatura
1394740	1395120	como
1395120	1396260	exogenidad
1396260	1397180	secuencial
1397180	1398220	debido a
1398220	1399000	Chamberlain
1399000	1399660	del año
1399660	1400440	92
1400440	1401980	y
1401980	1403000	que me dice
1403000	1403620	que las
1403620	1404060	variables
1404060	1404820	explicativas
1404820	1406240	son secuencialmente
1406240	1407000	exógenas
1407000	1408180	si
1408180	1409960	la esperanza
1409960	1410740	de
1410740	1411160	un sub
1411160	1411480	y t
1411480	1412280	condicional
1412280	1412960	a
1412960	1414080	x y t
1414080	1414820	x y t
1414820	1415520	menos 1
1415520	1416800	x y 1
1416800	1417840	y c sub i
1417840	1418740	es igual a c
1418740	1421980	coloquialmente
1421980	1422660	en palabras
1422660	1424160	lo que me dice
1424160	1425280	la
1425280	1426980	condición
1426980	1427320	de
1427320	1428460	exogenidad
1428460	1429000	secuencial
