start	end	text
477620	481060	si no te lo pongo en el contexto de datos de panel, no te lo puedo explicar.
481580	485220	Claro, además necesito menos muestras y me sé más barato, todo eso.
487180	487840	No entendí.
488760	492040	Si tenés menos muestras, tenés más variabilidad en las estimaciones.
492760	492940	Sí.
493600	495880	Y eso no tiene nada que ver con sesgo de selección.
496780	499100	Claro, te lo digo, necesito 700 tipos.
499100	502420	¿Es lo mismo que a una muestra de 700 todos los meses?
502500	503760	Depende de lo que quieras hacer.
503920	507080	Es lo mismo en algunos casos y no es lo mismo en otros casos.
507280	508500	Depende de lo que vos quieras hacer.
509560	517340	O sea, depende de si vos querés introducir la habilidad dentro de esa estimación o no.
517560	524240	Si vos tenés un corte transversal repetido,
524540	526500	la habilidad cambia periodo a periodo.
526500	533280	Si tenés los mismos individuos en periodos cortos,
533420	537640	la habilidad no cambia y entonces tenés un modelo de datos de panel.
538060	541900	Pero la verdad es que depende de lo que vos quieras analizar,
542460	547340	podés tener un panel, podés tener un corte transversal repetido,
547820	549740	podés tener muestra de un corte transversal.
549740	555200	Con los tres contextos pueden ser la estimación que quieras,
555300	563640	solo que el único cuidado que tenés que tener es que dependiendo de la muestra que tengas,
563700	565680	vas a poder sacar determinadas conclusiones.
566200	566780	Pero nada más.
566780	582500	Lo primero que vamos a hacer, como dice allí la transparencia,
582700	590240	es analizar los casos en los que potencialmente la prisión o el truncamiento incidental
590240	595700	provocan sesgo de selección en la muestra.
595700	603480	Y lo primero que vamos a analizar es
603480	614100	qué condiciones necesitamos para que los estimadores,
614100	618700	en principio, de un modelo lineal estático,
619480	621140	los estimadores de efectos fijos,
621220	628140	ya vamos a ver por qué en general uno no utiliza el modelo de efectos selectoros,
628220	629920	pero en qué contexto,
630460	633020	o cuáles son las condiciones que yo necesito que se cumplan
633020	636100	para que la estimación que presentamos para
636100	644100	el modelo de componentes no observables estáticos con efectos fijos en paneles completos,
645220	648580	me deje estimadores que tienen las mismas propiedades,
648700	650760	son consistentes, asintóticamente normales,
650980	652540	cuando los paneles son desvanecidos.
654000	660280	Entonces, nuestra ecuación de interés va a ser la ecuación uno,
660380	663560	que de nuevo es el modelo de componentes no observados
663560	666780	que vimos cuando analizamos efectos fijos y efectos aleatorios,
667100	669180	y subit es la variable explicativa,
669980	671300	x y t son las variables,
671740	673960	y subit es la variable dependiente,
674160	676000	x y t son las variables explicativas,
676140	679320	beta es el vector de parámetros a estimarse,
679460	682880	subi es la heterogeneidad no observada de corte transversal,
683000	689320	y subit es el error idiosincrático de la ecuación.
689320	693920	La dimensión de x y t es uno por k,
694060	696600	o sea que tengo k variables explicativas,
696720	697760	beta es k por uno,
698340	704100	no tengo relación entre la heterogeneidad no observada
704100	706440	y una o varias de las variables explicativas,
706540	707720	y entonces tengo un modelo de efectos.
708420	713680	O varianza entre x y t y c sub i es diferente de c.
713680	718100	Tenemos N observaciones, N mayúsculas observaciones
718100	718980	de corte transversal,
719080	720760	y toda la de nuestra teoría sintética
720760	722640	sigue siendo con N del número A.
726480	731060	Entonces, el caso que vamos a analizar
731060	732560	es un caso en el cual
732560	734520	el primer periodo temporal,
734740	735660	t igual a uno,
736780	739800	yo tengo una muestra representativa de la población,
739800	742900	y en ese periodo yo observo a todos.
743860	745980	Observo la medición de todas las variables,
746160	748780	de todas las observaciones de corte transversal.
748880	749480	Y después,
750160	753260	a medida que el periodo temporal se va haciendo más grande,
754460	757520	algunas observaciones de corte transversal,
758000	760300	o para algunas observaciones de corte transversal,
760380	763800	voy a dejar de observar alguna de las variables.
763800	765320	O por atrillón,
765760	769520	o por truncamiento incidental.
770040	775800	El último periodo temporal va a ser t igual a t mayúscula.
777100	778820	Entonces, lo primero que vamos a hacer
778820	782780	es definir una variable indicadora
782780	786320	que la vamos a llamar s y t.
786320	789020	s y t
789020	796060	es una variable indicadora que vale 1
796060	799060	si yo observo
799060	802760	a las variables
802760	806640	y vale 0
806640	809760	si no observo a las variables.
809760	814980	Y
814980	818280	este s y t
818280	819940	es un indicador
819940	820580	escrito
820580	824480	para una observación genérica i
824480	826440	y una observación genérica t,
827020	828200	que es lo que tienen
828200	831800	en el
831800	833660	modelo 1
833660	835480	que podríamos
835480	836420	escribirlo
836420	838420	como lo escribimos
838420	839940	para la ecuación 2
839940	841320	que es
841320	842280	agrupando
842280	844240	todas las observaciones
844240	845600	de series temporales
845600	846340	i sub i
846340	847520	igual a
847520	848380	x y
848380	849260	beta
849260	850260	más
850260	851580	c sub i
851580	852540	por j t
852540	853680	más
853680	854300	u sub i
854300	857060	en lugar de tener escalares
857060	858240	lo que tengo son
858240	859360	vectores de dimensión
859360	860280	t mayúscula
860280	860760	por 1
860760	861120	¿ok?
861500	862280	Entonces, si yo
862280	863720	construyo el vector
863720	866320	de todos los indicadores
866320	867960	s sub i
867960	870760	va a contener
870760	872300	para la observación
872300	873440	de corte transversal
873440	873660	i
873660	876140	todos los indicadores
876140	876580	desde
876580	878520	el periodo temporal 1
878520	879620	hasta el periodo temporal
879620	881140	t mayúscula.
881140	882700	si yo
882700	885680	supongamos que
885680	888680	observo
888680	889080	para
889080	890280	la
890280	891780	unidad
891780	892720	de corte transversal
892720	893660	todos los periodos
893660	894140	temporales
894140	895020	es decir, que observo
895020	896040	pongámosle la variable
896040	896680	dependiente
896680	897560	i sub i t
897560	899120	observo i sub i 1
899120	899620	i sub i 2
899620	900140	i sub i 3
900140	901460	i sub i t mayúscula
901460	902680	entonces todos los indicadores
902680	903140	valen 1
903140	904020	y estoy en el caso
904020	904360	de
904360	905440	un panel
905440	905980	completo
905980	908060	si
908060	909460	alguno
909460	910120	de esos
910120	910580	s y t
910580	911060	es 0
911060	912220	es que en algún
912220	913320	momento del tiempo
913320	915220	yo dejo de observar
915220	916020	alguna de las
916020	916620	di el ejemplo
916620	917120	con la variable
917120	917500	dependiente
917500	918260	pero lo mismo
918260	918840	con las variables
918840	919940	las variables
919940	920640	explicativas
920640	920980	¿no?
921180	921440	o sea
921440	927520	el punto
927520	928100	es que
928100	928780	cuando
928780	930440	tenemos
930440	931920	un panel
931920	932800	completo
932800	934080	el estimador
934080	935620	el estimador
935620	936620	de efectos fijos
936620	938940	el estimador
938940	940260	de efectos fijos
940260	942840	beta
942840	943620	sombrero
943620	945120	de efectos fijos
945120	948800	era igual
948800	949420	a
949420	950860	suma
950860	951960	desde i
951960	952700	igual 1
952700	953740	hasta n
953740	955140	suma
955140	956400	desde t
956400	957520	igual 1
957520	958460	hasta t
958460	959580	mayúscula
959580	959980	de
959980	961480	x y
961480	962460	con los dos
962460	963400	puntitos arriba
963400	964120	traspuesto
964120	965680	por x y
965680	966620	con los dos
966620	967480	puntitos arriba
967480	968360	x y t
968360	969340	x y t
969340	970680	inversa
970680	975340	suma
975340	976400	desde i
976400	977180	igual 1
977180	978080	hasta n
978080	979340	suma
979340	981220	suma
981220	982140	desde i
982140	982880	igual 1
982880	983520	hasta t
983520	984620	mayúscula
984620	986220	de x y t
986220	987140	con los dos
987140	988080	puntitos arriba
988080	988780	traspuesto
988780	989380	y
989380	990420	sub i t
990420	991000	con los dos
991000	991380	puntitos
991380	992420	este es
992420	992680	nuestro
992680	993860	estimador
993860	994180	de
994180	995560	efectos
995560	996560	efectos fijos
996560	996860	¿sí?
996860	998420	ahora voy a tener
998420	999040	exactamente
999040	1000020	lo mismo
1000020	1001240	solamente
1001240	1001960	que
1001960	1003420	el
1003420	1004400	x y
1004400	1004940	con los dos
1004940	1005580	puntitos arriba
1005580	1005940	y el
1005940	1006380	sub i
1006380	1006740	con los dos
1006740	1007200	puntitos arriba
1007200	1007680	van a estar
1007680	1008480	multiplicados
1008480	1008820	por el
1008820	1009540	indicador
1009540	1012800	si ustedes
1012800	1013160	miran
1013160	1013660	la primera
1013660	1014780	igualdad
1014780	1015220	de la ecuación
1015220	1015540	2
1015540	1015940	esta que
1015940	1016540	tengo acá
1016540	1019500	el n
1019500	1019960	olvídense
1019960	1020780	porque el n
1020780	1021080	está
1021080	1022440	lo puedo poner
1022440	1022700	acá
1022700	1023740	lo tengo
1023740	1024380	multiplicando
1024380	1024960	y dividiendo
1024960	1025380	hasta que se
1025380	1025820	cancela
1025820	1027080	pero la expresión
1027080	1027620	es la misma
1027620	1028000	lo único
1028000	1028540	que cambia
1028540	1028980	es que
1028980	1030300	lo que tengo
1030300	1031120	aquí
1031120	1031720	es
1031720	1034180	esta variable
1034180	1035220	indicadora
1035220	1036780	y esa variable
1036780	1037320	indicadora
1037320	1038180	es 1 0
1038180	1039100	lo único
1039100	1039460	que hace
1039460	1039960	es decirme
1039960	1040440	cuáles son
1040440	1041300	las multiplicaciones
1041300	1042080	que puedo hacer
1042080	1043460	las que puedo sumar
1043460	1048260	supongamos
1048260	1048580	que
1048580	1050280	t mayúscula
1050280	1051260	es 4
1051260	1052720	si t mayúscula
1052720	1053260	es 4
1053260	1054860	yo acá
1054860	1055300	tengo
1055300	1059600	la suma
1059600	1061340	desde 1
1061340	1062040	hasta 4
1062040	1062980	de X
1062980	1064240	y 1
1064240	1065500	con los puntitos
1065500	1065900	arriba
1065900	1066480	traspuesto
1066480	1067180	por X
1067180	1068040	y 1
1068040	1068940	con los dos
1068940	1069240	puntitos
1069240	1069640	arriba
1069640	1070160	más
1070160	1070960	X
1070960	1071740	y 2
1071740	1072720	con los dos
1072720	1073040	puntitos
1073040	1073520	arriba
1073520	1074260	traspuesto
1074260	1074940	por X
1074940	1075520	y 2
1075520	1076020	con los dos
1076020	1076360	puntos
1076360	1076720	arriba
1076720	1077280	más
1077280	1078180	X
1078180	1078760	y 3
1078760	1079300	con los dos
1079300	1079640	puntitos
1079640	1080100	arriba
1080100	1081080	traspuesto
1081080	1081740	por X
1081740	1082300	y 3
1082300	1084020	con los dos puntitos arriba, más
1084020	1085700	X y 4
1085700	1087960	con los dos puntitos arriba
1087960	1090400	por, el transpuesto
1090400	1091980	por X y 4
1091980	1092800	con los dos puntitos.
1093920	1095060	El sistema mayúscula es 4.
1096060	1097220	Solo que ahí
1097220	1100220	tengo que observar
1100220	1101820	para la observación y
1101820	1104540	todos los periodos temporales, de 1 a 4.
1106780	1108540	Supongamos que no observo
1108540	1109780	el periodo 3.
1109780	1112420	Si no observo
1112420	1113380	el periodo 3
1113380	1116160	lo único que podría sumar
1116160	1118000	en esa suma es
1118000	1121720	todos los términos menos Z.
1121960	1123000	Ese no lo observo.
1124860	1126760	O sea que la suma
1126760	1127560	sería
1127560	1129420	la suma
1129420	1131400	de 1 hasta 2
1131400	1134180	más 4.
1137380	1138720	Para que
1138720	1140860	las sumas sean
1140860	1141720	completas
1141720	1144860	y quede lindo
1144860	1146040	matemáticamente
1146040	1147940	en lugar de ponerlo así
1147940	1149260	lo que hago
1149260	1150380	es multiplicar todo
1150380	1151160	por S y T.
1152640	1153800	Entonces como S y T
1153800	1154160	vale
1154160	1156300	1, 1, 0, 1
1156300	1158700	me saca
1158700	1160820	el periodo temporal 3.
1161820	1162720	Y yo sumo
1162720	1163460	los 4.
1163460	1164640	solo que
1164640	1165440	hay 1
1165440	1166000	que es 0.
1169400	1171100	Si yo multiplico
1171100	1173300	para él
1173300	1174540	supongo que no observo
1174540	1175520	el periodo
1175520	1176700	el periodo 3
1176700	1177240	entonces
1177240	1180840	S y
1180840	1183080	va a ser
1183080	1184640	S y 1
1184640	1186520	S y 2
1186520	1189040	S y 3
1189040	1191020	S y 4
1191020	1192860	y esto es un vector
1192860	1195600	1, 1, 0, 1
1195600	1199840	como el S y T
1199840	1200760	está multiplicando
1200760	1201400	a cada uno
1201400	1202600	de las multiplicaciones
1202600	1203440	de X y T
1203440	1204200	con los dos puntos
1204200	1204480	de arriba
1204480	1205220	por X y T
1205220	1206200	y X y T
1206200	1206760	con los dos puntos
1206760	1207040	de arriba
1207040	1207420	tras puesto
1207420	1208140	por I sub y T
1208140	1209920	cuando es 0
1209920	1210620	no suma nada
1210620	1212460	y cuando es 1
1212460	1213240	suma
1213240	1214280	lo que tiene que sumar.
1215660	1216180	Entonces
1216180	1218680	la expresión
1218680	1220940	la primera igualdad
1220940	1221760	es
1221760	1223100	el estimador
1223100	1224980	de efectos fijos
1224980	1226540	en un
1226540	1227240	contexto
1227240	1227680	de datos
1227680	1228140	de panel
1228140	1229200	no balanceado
1229200	1230480	incompleto
1230480	1231960	¿sí?
1232140	1232920	De nuevo
1232920	1234480	si yo observo
1234480	1235980	todos los periodos
1235980	1236440	temporales
1236440	1237240	para cada unidad
1237240	1238300	de corte transversal
1238300	1239060	el S y T
1239060	1239560	es 1
1239560	1241320	y tengo la fórmula
1241320	1241820	de abajo
1241820	1242880	¿sí?
1242940	1243560	La fórmula
1243560	1244600	de efectos fijos
1244600	1245140	en paneles
1245140	1245680	completos
1245680	1247860	entonces
1247860	1248860	la
1248860	1250860	la
1250860	1253060	segunda igualdad
1253060	1253940	de la ecuación 2
1253940	1254460	¿sí?
1254720	1255740	Lo único que hace
1255740	1256480	es tomar
1256480	1257480	este
1257480	1260600	estimador
1260600	1261520	perdón
1261520	1262160	esta variable
1262160	1263420	y subí
1263420	1265860	T
1265860	1266800	con los dos puntitos
1266800	1267240	arriba
1267240	1268580	y reemplazarla
1268580	1269720	por el modelo
1269720	1270340	que es
1270340	1271660	X y T
1271660	1273120	con los dos puntitos
1273120	1273540	arriba
1273540	1274180	por beta
1274180	1275940	más
1275940	1277660	U sub y T
1277660	1279540	con los dos puntitos
1279540	1279900	arriba
1279900	1281680	entonces cuando hago
1281680	1282540	la distributiva
1282540	1283220	de todo
1283220	1283800	por
1283800	1284920	X y T
1284920	1285240	beta
1285240	1285760	me aparece
1285760	1286240	este beta
1286240	1286920	solito acá
1286920	1288280	porque se cancela
1288280	1288960	en la matriz
1288960	1290680	y su inversa
1290680	1292420	y cuando multiplico
1292420	1293360	por este
1293360	1295240	término
1295240	1295800	que está acá
1295800	1297300	me debería
1297300	1298000	aparecer acá
1298000	1298720	el término
1298720	1299820	con el Q
1299820	1301380	con los dos puntitos
1301380	1302880	pero como hemos visto
1302880	1304540	en el curso
1304540	1304960	yo puedo
1304960	1306120	destransformar
1306120	1308540	los dos puntitos
1308540	1309080	de la X
1309080	1309640	y del U
1309640	1310580	y como me queda
1310580	1311060	en términos
1311060	1311560	de una matriz
1311560	1312460	que sigue en potente
1312460	1314080	volver a transformar
1314080	1314560	solo uno
1314560	1315020	de los
1315020	1316360	de la variable
1316360	1316920	que es X
1316920	1317920	con los dos puntitos
1317920	1318280	y me queda
1318280	1318700	en función
1318700	1319040	de
1319040	1319980	U sub y T
1319980	1321040	que son los errores
1321040	1322540	del modelo
1322540	1323320	original
1323320	1325740	y
1325740	1328680	para que
1328680	1329840	el estimador
1329840	1332560	de efectos
1332560	1333160	fijos
1333160	1333780	en
1333780	1335160	paneles
1335160	1336260	desbalanceados
1336260	1338040	sea consistente
1338040	1338620	yo ya sé
1338620	1339440	lo que necesito
1339440	1341780	para que
1341780	1342480	el
1342480	1347660	puedo ponerlo
1347660	1347960	así
1347960	1349960	para que
1349960	1350780	el
1350780	1352320	estimador
1352320	1353600	sea
1353600	1355300	consistente
1355300	1356580	necesito
1356580	1356980	que
1356980	1358580	suma
1358580	1359260	desde
1359260	1359840	T
1359840	1361200	igual 1
1361200	1361800	hasta T
1361800	1362520	mayúscula
1362520	1363020	1
1363020	1364020	sobre N
1364020	1365480	suma
1365480	1366320	desde
1366320	1366780	I
1366780	1367780	igual 1
1367780	1368940	hasta N
1368940	1370000	de
1370000	1370940	S
1370940	1371940	y T
1371940	1374620	por
1374620	1375620	X
1375620	1376540	y T
1376540	1377760	con los dos
1377760	1378680	puntitos arriba
1378680	1379400	traspuesto
1379400	1380540	por
1380540	1382240	U
1382240	1383080	sub y T
1383080	1384360	con los dos
1384360	1384780	puntitos
1384780	1385240	arriba
1385240	1387200	esto
1387200	1390360	converga
1390360	1391080	a la
1391080	1391760	esperanza
1391760	1393460	1
1393460	1394080	sobre N
1394080	1395380	por la suma
1395380	1395940	que me tiene
1395940	1396520	infinito
1396520	1397180	por la ley de los
1397180	1397740	grandes números
1397740	1398540	converga la esperanza
1398540	1399200	matemática
1399200	1400340	esto me queda
1400340	1400860	la esperanza
1400860	1401540	matemática
1401540	1402180	de S
1402180	1402660	y T
1402660	1403700	por
1403700	1404280	X
1404280	1406060	y T
1406060	1406920	con los dos
1406920	1407300	puntitos
1407300	1407620	arriba
1407620	1408360	traspuesto
1408360	1408660	por
1408660	1408860	U
1408860	1409460	sub y T
1409460	1411620	con los dos
1411620	1411960	puntitos
1411960	1412320	arriba
1412320	1414140	esto es la
1414140	1415140	suma
1415140	1415460	desde
1415460	1415800	T
1415800	1416520	igual 1
1416520	1416900	hasta
1416900	1417200	opciones
1417200	1417540	después
1417540	1419680	y lo que
1419680	1420260	necesito
1420260	1420600	para
1420600	1421860	tener un
1421860	1422180	empujador
1422180	1422700	consistente
1422700	1422940	es que
1422940	1423380	esa esperanza
1423380	1423940	se acera
1423940	1427700	necesito
1427700	1428400	exogeneidad
1428400	1429400	contemporánea
1429400	1431420	en el modelo
1431420	1432300	transformado
1432300	1432840	por la
1432840	1433560	transformación
1433560	1434160	de efectos
1434160	1436480	como estoy
1436480	1436840	estimando
1436840	1437180	con el mismo
1437180	1437740	cuadro clásico
1437740	1438260	si se cumple
1438260	1438820	la exogeneidad
1438820	1439420	contemporánea
1439420	1440220	el estimador
1440220	1441540	es consistente
1441540	1444320	necesito
1444320	1445400	que el primer
1445400	1446020	sumando
1446020	1446740	converja
1446740	1447980	aplicando
1447980	1448360	la ley
1448360	1448680	de los más
1448680	1449320	grandes números
1449320	1450420	a una matriz
1450420	1452060	nosotros
1452060	1452600	lo llamamos
1452600	1452920	A
1452920	1454600	A
1454600	1455020	inverse
1455020	1458960	me queda
1458960	1460240	la multiplicación
1460240	1461020	de una
1461020	1461760	secuencia
1461760	1462540	o grande
1462540	1462980	P1
1462980	1463340	por una
1463340	1463680	secuencia
1463680	1464060	pequeña
1464060	1464540	P1
1464540	1465580	se va
1465580	1465960	todo a
1465960	1466180	cero
1466180	1466680	y beta
1466680	1467160	sombrero
1467160	1467380	con
1467380	1467580	vector
1467580	1469620	ahora
1469620	1470940	ya sabemos
1470940	1471280	que
1471280	1471940	para que
1471940	1472340	haya
1472340	1473460	exogeneidad
1473460	1474520	contemporánea
1474520	1476140	en el
1476140	1476480	modelo
1476480	1477200	transformado
1477200	1477420	por
1477420	1477820	diferencia
1477820	1478240	finita
1478240	1478940	necesito
1478940	1479280	algún
1479280	1479600	tipo
1479600	1479760	de
1479760	1480260	exogeneidad
1480260	1480880	estricta
1480880	1481620	con respecto
1481620	1481920	a los
1481920	1482260	errores
1482260	1482720	del modelo
1482720	1483120	original
1483120	1483560	son los
1483560	1483760	que me
1483760	1484100	quedaron
1484100	1484380	en la
1484380	1484720	ecuación
1484720	1486740	¿por qué?
1486900	1487400	y porque
1487400	1488320	adentro
1488320	1489120	del X y T
1489120	1489440	con los
1489440	1490060	dos puntitos
1490060	1490500	tengo
1490500	1491680	la suma
1491680	1492200	desde T
1492200	1492380	igual
1492380	1492580	1
1492580	1493160	hasta T
1493160	1494580	mayúscula
1494580	1495600	de X y T
1495600	1496660	y adentro
1496660	1497040	de
1497040	1497740	el
1497740	1498740	U sub
1498740	1498980	y T
1498980	1499280	con los
1499280	1499440	dos
1499440	1499740	puntos
1499740	1500060	arriba
1500060	1500300	tengo
1500300	1501460	la suma
1501460	1501860	de U
1501860	1501980	sub
1501980	1502260	y T
1502260	1502800	desde T
1502800	1502960	igual
1502960	1503160	1
1503160	1503480	hasta T
1503480	1503640	o sea
1503640	1503960	que tengo
1503960	1504300	todos los
1504300	1504620	errores
1504620	1505220	todos los
1505220	1506400	los X
1506400	1506900	necesito
1506900	1507420	que no haya
1507420	1508040	relación
1508040	1509400	entre los
1509400	1509880	errores
1509880	1510420	y la
1510420	1510660	variable
1510660	1511180	aplicativa
1511180	1511720	en ninguna
1511720	1512180	observación
1512180	1512660	temporal
1512660	1515220	de forma tal
1515220	1515480	de que la
1515480	1515760	esperanza
1515760	1516400	matemática
1516400	1516640	me
1516640	1516940	de C
1516940	1517860	o sea
1517860	1518280	que necesito
1518280	1518760	exogenidad
1518760	1519680	estricta
1519680	1520280	en el
1520280	1520640	modelo
1520640	1521380	original
1521380	1521760	eso ya
1521760	1522140	lo habíamos
1522140	1522580	dicho
1522580	1523800	cuando
1523800	1524400	hicimos
1524400	1526360	dividido por
1526360	1526580	N
1526580	1527080	porque tengo
1527080	1527280	N
1527280	1527820	tipitos
1527820	1528840	¿me da
1528840	1529300	lo mismo
1529300	1529700	que una
1529700	1530040	prespa
1530040	1530660	una vez
1530660	1531000	pero
1531000	1531300	presa
1531300	1531600	cinco
1531600	1532060	veces
1532060	1532840	¿se pondrá
1532840	1533160	igual?
1534100	1534480	no
1534480	1535120	no
1535120	1536000	entendí
1536000	1537500	claro
1537500	1539320	tengo
1539320	1539540	N
1539540	1540000	tipitos
1540000	1541180	si
1541180	1542560	una
1542560	1543380	puede que
1543380	1543580	tengo
1543580	1543880	una
1543880	1544300	que aparece
1544300	1544620	cinco
1544620	1545040	veces
1545040	1545420	y
1545420	1545980	99
1545980	1546460	que aparece
1546460	1547040	una vez
1547040	1547840	si
1547840	1549600	cada
1549600	1549820	uno
1549820	1550080	es un
1550080	1550500	99
1550500	1551420	se pondera
1551420	1551780	igual
1551780	1552540	que aparece
1552540	1552840	cinco
1552840	1552960	veces
1552960	1553600	se pondera
1553600	1554000	igual
1554000	1554500	¿qué
1554500	1554740	quiere
1554740	1555160	decir?
1556560	1557440	igual
1557440	1558080	promedio
1558080	1560040	¿qué
1560040	1560660	promedio?
1560660	1568480	Ah no
1568480	1569540	esa sumatoria
1569540	1570840	va a ser
1570840	1572140	una sumatoria
1572140	1574720	incompleta
1574720	1575260	si yo
1575260	1575840	no tengo
1575840	1578620	pero
1578620	1579300	da lo mismo
1579300	1579520	¿no?
1579980	1580280	o sea
1580280	1582020	en el límite
1582020	1583080	lo que sea
1583080	1583500	va a tener
1583500	1584080	infinito
1584080	1584660	si yo quiero
1584660	1585060	calcular
1585060	1585320	la
1585320	1585820	función
1585820	1586420	asintótica
1586420	1590480	ok
1590480	1591140	tengo
1591140	1591760	solo
1591760	1594380	una cosa
1594380	1594760	que
1594760	1595520	agregar
1595520	1596640	y es que
1596640	1597340	en el
1597340	1598500	en el panel
1598500	1599220	completo
1599220	1600740	en el panel
1600740	1601400	completo
1601400	1605680	por ejemplo
1605680	1606080	it
1606080	1607120	con los dos
1607120	1607980	puntitos arriba
1607980	1609300	era igual
1609300	1610340	a el valor
1610340	1610820	de it
1610820	1612560	menos
1612560	1613460	la media
1613460	1614240	temporal
1614240	1616060	suma
1616060	1616300	donde
1616300	1616760	t
1616760	1617280	igual
1617280	1617740	uno
1617740	1618540	hasta t
1618540	1619300	mayúscula
1619300	1621880	de
1621880	1622400	y
1622400	1622940	subito
1622940	1626840	y
1626840	1628260	en un
1628260	1628920	panel
1628920	1630760	incompleto
1630760	1631760	como este
1631760	1632180	ejemplo
