start	end	text
159460	160100	La estimación
160100	160760	Por OLS
160760	162400	Y acá te lo muestra
162400	162860	Como diciendo
162860	163260	Mirá
163260	165580	Si vos estimás
165580	166320	Esta ecuación
166320	167280	Por OLS
167280	168120	Esta ecuación
168120	168660	Que está acá
168660	170340	Lo que te va a pasar
170340	171260	Es que vos
171260	171700	Por OLS
171700	172340	Estás estimando
172340	173280	Esta partecita sola
173280	174460	Y toda esta partecita
174460	174720	De acá
174720	175800	No la estás estimando
175800	176480	No estás
176480	179280	Taking it into account
179280	183280	Y nada
183280	185080	Acá explica bien
185080	186260	Por qué se usa
186260	187600	La inversa
187600	189000	Del coeficiente de MIR
189000	189500	Así que
189500	191220	No me acuerdo
191220	192100	Si el TP que sigue
192100	193040	Tiene algo que ver
193040	193400	Con esto
193400	194240	Probablemente sí
194240	195560	Pero de tener
195560	196540	Algo que ver con esto
196540	197200	Yo les diría
197200	198000	Que antes de ponerse
198000	198460	Con el TP
198460	198920	Lean
198920	199820	Aunque sea esta parte
199820	200600	Para estar un poco
200600	201100	En contexto
201100	201580	Y entender
201580	203200	Por qué hace
203200	203560	Lo que hace
203560	203960	El código
203960	204260	Así
204260	210240	¿Qué más vimos
210240	211320	La vez pasada?
212120	212320	Bueno
212320	212880	La vez pasada
212880	213560	Vimos también
213560	214320	Un poco
214320	214860	De qué tipo
214860	215440	De test
215440	216560	Se pueden realizar
216560	217660	Para ver
217660	218060	Si tenemos
218060	218740	Evidencia
218740	219420	En nuestros datos
219420	220140	Que nos digan
220140	220760	Che
220760	221620	Pareciera que tenés
221620	222000	Un problema
222000	222900	De sesgo de selección
222900	224040	Y el test
224040	224960	Consiste básicamente
224960	225400	En decir
225400	225700	Bueno
225700	228140	Si este parámetro
228140	228820	Que está acá
228820	230040	Es estadísticamente
230040	231460	Distinto de cero
231460	232500	Entonces probablemente
232500	233120	Tengas un
233120	234960	Problema
234960	236240	De sesgo de selección
236240	244000	Entonces
244000	244940	Dado que teníamos
244940	246740	Ese contraste
246740	248080	Que vimos dos métodos
248080	248980	O más bien
248980	249500	Un método
249500	250580	El método
250580	251300	De Woodridge
251300	252200	Siguiendo el enfoque
252200	252700	De Moonlight
252700	253400	Y de Chamberlain
253400	255100	Lo único que cambiaba
255100	255600	Entre Moonlight
255600	256040	Y Chamberlain
256040	256580	Era qué tipo
256580	257020	De variables
257020	257780	Incluíamos
257780	258580	A la hora
258580	259200	De hacer
259200	260800	Tanto el contraste
260800	261860	Como la corrección
261860	264500	Que Moonlight
264500	264960	Usaba
264960	265660	Solo en las medias
265660	266160	Temporales
266160	266500	Y después
266500	266900	Chamberlain
266900	267540	Usa también
267540	268480	En lugar
268480	268860	De las medias
268860	269520	Temporales
269520	271100	Interacciones
271100	271800	Temporales
271800	272560	De las variables
272560	273140	Con
273140	276220	Dentro
276220	277160	De la ecuación
277160	277720	De selección
277720	285360	Y en lo que nos
285360	285960	Habíamos quedado
285960	286300	La vez
286300	286780	Pasada
286780	289040	Problem Z
289040	289440	Abierto
289440	290100	Acá
290100	311480	¿Qué hicimos
311480	312220	La semana pasada
312220	312560	Dijimos
312560	312860	Bueno
312860	314620	Con el ejercicio
314620	314880	Uno
314880	315780	Analizamos un poco
315780	316440	Cómo funciona
316440	317560	Ese contraste
317560	317880	De sesgo
317880	318560	De selección
318560	319200	Bajo el enfoque
319200	319700	De Moonlight
319700	320440	Bajo el enfoque
320440	321120	De Chamberlain
321120	324400	Y después
324400	325480	Estimamos el modelo
325480	326780	Con las correcciones
326780	328000	De ambas opciones
328000	329660	Y hablamos un poco
329660	330780	Acerca de los errores
330780	331340	Estándar
331340	332400	De esas estimaciones
332400	333060	Y lo que dijimos
333060	333360	Fue
333360	334360	¿Qué pasa?
334940	335820	Como estás usando
335820	337900	Una estimación
337900	339420	De una estimación
339420	339840	Para
339840	341080	Cuando enchufamos
341080	341980	El coeficiente de Mills
341980	342480	No es que
342480	343420	Enchufamos el coeficiente
343420	343780	De Mills
343780	344280	Porque sí
344280	345440	De vuelta
345440	346180	Eso está bastante
346180	347060	Bien explicado acá
347060	348140	Lo que te dice
348140	348860	Woodridge
348860	349460	Es mirá
349460	350880	En esta ecuación
350880	352180	Que es lo más cercano
352180	352820	Que podés llegar
352820	353520	A esta ecuación
353520	354360	Que es la que te gustaría
354360	355100	Explicar
355100	356780	Este
356780	361260	Esta parte de acá
361260	361900	Este lambda
361900	363040	X delta 2
363040	363780	No lo
363780	364740	No lo podés poner
364740	365780	Tan alegremente
365780	367920	Porque básicamente
367920	368380	No sabemos
368380	369240	Quién es delta 2
369240	369900	Delta 2
369900	370560	Para que sepan
370560	371140	Sale de acá
371140	372820	De esta ecuación
372820	373700	De esta expresión
373700	374680	De la ecuación de selección
374680	377560	Como no sabes
377560	378020	Quién es
378020	378620	Lambda
378620	379200	X
379200	380080	Delta 2
380080	381400	Lo que te dice
381400	381780	Woodridge
381780	382060	Bueno
382060	382500	Búscate
382500	383200	Un estimador
383200	383760	Consistente
383760	384360	De todo eso
384360	385120	Quién es
385120	385620	El estimador
385620	386100	De lambda
386100	387580	El coeficiente
387580	388000	De
388000	392980	De la inversión
392980	393000	De la inversión
393000	393420	Al ratio
393420	395140	Y bueno
395140	395820	Acá lo explico
395820	396520	En más detalle
396520	397400	Por si no
397400	398620	Queda claro
398620	399160	De dónde sale
399160	399840	Pero para mí
399840	400480	Esto fue súper
400480	405420	Muy simple
405420	405760	De entender
405760	406540	Y de aclarar
406540	408020	Y bueno
408020	408460	Lo que veíamos
408460	409040	Era que
409040	410180	Como estábamos
410180	410740	Enchufando
410740	411700	Un estimador
411700	412780	Adentro de
412780	414440	Un estimador
414440	415400	Adentro de
415400	416800	De esta parte
416800	417160	De acá
417160	418520	Lo que decíamos
418520	419820	Era que los errores
419820	420840	No iban a ser
420840	421980	Los correctos
421980	422880	Entonces vimos
422880	423640	Dos opciones
423640	424980	La primera opción
424980	425400	Que es la que vimos
425400	426140	En la clase pasada
426140	427180	Es computar los errores
427180	427640	Estándares
427640	428680	Vía bootstrapping
428680	430380	Y lo que vamos a ver
430380	431060	Hoy es esta parte
431060	431740	Que es estimar
431740	432160	Los errores
432160	432620	Estándares
432620	433280	Analíticos
433280	436060	Para eso
436060	437180	Les dejé cargado
437180	438720	En el Dropbox
438720	439480	Porque el campo
439480	440080	De la mañana
440080	440920	No estaba funcionando
440920	442000	Así que
442000	442860	Les dejé cargados
442860	443640	En el Dropbox
443640	445800	Los códigos
445800	446660	Bueno el del PC4
446660	447840	Yo lo tenía en el Dropbox
447840	449000	Pero el del PC5
449000	450920	No sé si es en el Campus
450920	453400	Y este es el código
453400	453960	Que vamos a usar
453960	454940	El código
454940	455680	Como verán
455680	456660	Es bastante
456660	457640	Bastante largo
457640	458880	Yo apunto igual
458880	459460	A
459460	460620	Digamos
460620	462860	No vamos a ver
462860	463900	Línea por línea
463900	465820	Y como que
465820	466880	Edité el que está cargado
466880	467400	Le puse un par
467400	468160	Más de comentarios
468160	469000	Por si no llegamos
469000	469940	A verlo todo hoy
469940	471380	Pero
471380	472380	Digamos
472380	473260	Más que ver el código
473260	473800	En sí
473800	475040	Obvio es lo importante
475040	476840	Quiero que
476840	477840	Discutamos un poco
477840	479240	Qué es lo que
479240	479800	Estamos haciendo
479800	480420	En el código
480420	481260	Cosa que si ustedes
481260	481960	Tienen que después
481960	482760	Verlo por su cuenta
482760	483580	Modificarlo
483580	485100	No necesariamente
485100	485940	Para esta materia
485940	486640	Sino capaz que
486640	488080	Para algo de la vida
488080	489100	Les sirve
489100	492460	Saben qué es lo que
492460	493460	Necesita ser cambiado
493460	493600	¿Sí?
497840	498280	Ok
498280	501820	Este código
501820	504500	Lo escribe
504500	505700	Anastasia Semiquina
505700	508100	En relación
508100	508980	A este paper
508980	509560	Que está acá
509560	510060	Entonces acá
510060	510340	Ya tenemos
510340	511280	Una primera referencia
511280	512180	Que vale la pena
512180	512720	Ir a buscar
512720	514360	Yo lo busqué
514360	514820	Por la página
514820	515480	De la biblioteca
515480	515860	De Itela
515860	516660	Y aparece
516660	518360	Por si no lo encuentran
518360	519120	Por otros medios
519120	521240	Menos tradicionales
521240	522440	Que es este paper
522440	522940	Que está acá
522940	526800	Está bueno mirarlo
526800	527500	Porque
527500	528240	Nada
528240	529120	No es muy largo
529120	530720	Y te da como
530720	531680	Bien bien
531680	534480	La idea
534480	535160	De qué es lo que
535160	535560	Está haciendo
535560	536220	En el código
536220	537180	De hecho
537180	538100	Justamente en el código
538100	539140	Lo que te dice es
539140	540740	Va
540740	541240	No recuerdo
541240	542140	Si lo decía en el código
542140	543280	Sí en una parte dice
543280	543560	Tipo
543560	544880	Y acá estoy usando
544880	545720	El procedimiento
545720	547540	4.1.2
547540	549680	Que ve este paper
549680	550920	Ven que acá
550920	551500	Les explica
551500	551760	Tipo
551760	552540	Procedure
552540	553120	Tal
553120	554900	En particular
554900	555580	La que nos interesa
555580	555980	A nosotros
555980	557700	Es esta procedure
557700	558300	Que está acá
558300	561420	Y la 4.1.2
561420	562220	Que está un poquito más
562220	567680	Traduciendo esto
567680	568820	A lo que veníamos hablando
568820	571620	Fíjense que lo que dice es
571620	575000	Podemos conseguirnos
575000	576080	Un estimador consistente
576080	576640	De Tita
576640	577480	Que ahora vamos a ver
577480	577880	Que es Tita
577880	579760	Siguiendo este procedure
579760	580320	Para acá
580320	580680	T
580680	582340	Buscate un estimador
582340	584240	PIT
584240	585340	Sombrerito
585340	587420	Y computar P
587420	588160	De T
588160	588820	Sombrerito
588820	590960	Después
590960	591800	Para las variables
591800	592740	Que observás
592740	594280	Estima la ecuación
594280	595000	Dieciocho
595000	595560	Que es
595560	598680	La ecuación de interés
598680	604780	By pool
604780	604800	By pool
604800	605540	To squares
605540	606540	With squares
606540	608800	Y después te dice
608800	610420	Estima la varianza sintótica
610420	612660	Como se describe en el appendix
612660	613020	Entonces
613020	614100	Eso es lo que vamos a hacer ahora
614100	615500	La parte de la varianza sintótica
615500	617780	Que si bajamos hasta el appendix
617780	618340	Ahí te dice
618340	618960	Más o menos
618960	620400	Qué es lo que está haciendo
620400	623800	De todas formas
623800	624300	De vuelta
624300	625120	En el código
625120	626280	Lo único que se modifica
626280	626780	Es
626780	629040	Esta partecita de acá
629040	630360	Y bueno
630360	630820	Más abajo
630820	631820	Si quieren modificarla
631820	632480	Y personalizarla
632480	633540	Más se puede hacer también
633540	634400	Pero
634400	635720	Con cuidado
635720	639380	Ok
639380	642360	Creo que antes de arrancar
642360	643580	Voy a hacer la parte
643580	644260	Como más
644260	645640	Analítica
645640	646540	Que tenía ganas de hacer
646540	648880	Algo que les recomiendo
648880	650260	Si lo tienen a mano
650260	651680	Tenganse a mano
651680	654420	Estas slides
654420	655260	Teóricas
655260	656660	El panel 03
656660	660480	Van a ir a la parte
660480	661320	De
661320	669720	Esto por acá
669720	670340	Porque voy a estar
670340	671660	Como hablando de esta parte
671660	672640	Y quizás
672640	674600	Pueden tener un poquito
674600	675200	Más de contexto
675200	675540	O decir
675540	675800	Bueno
675800	676400	Esto era
676400	677120	Esta parte
677120	678140	Mágina 27
678140	678900	De 525
678900	684300	Porque en definitiva
684300	684740	Fíjense
684740	685400	Que acá nos dice
685400	687260	Estime la varianza sintótica
687260	687720	De tita
687720	688300	Sombrero
688300	688940	Como sigue
688940	689840	Y acá nos da
689840	690680	Todos los pasitos
690680	691900	Yo no voy a seguir
691900	692500	Los pasos como
692500	693900	En orden cronológico
693900	695220	Sino que los voy a seguir
695220	697500	Partiendo de que
697500	698420	Queremos llegar a esto
698420	699360	Ok
699360	700240	Queremos llegar a esta
700240	701200	Expresión de la varianza
701200	701740	Pero que es
701740	702560	Cada una de estas cosas
702560	702860	Bueno
702860	703860	El A va a ser algo
703860	704900	El B va a ser algo
704900	706520	El B en particular
706520	707200	Es esto
707200	708400	Pero su vez dentro del B
708400	709120	Tengo este P
709120	710500	Este P es esto
710500	711340	Que depende de Q
711340	712280	De D y de R
712280	714100	Este Q
714100	714880	Es esta cosa
714880	715480	Que está acá
715480	717840	Entonces voy a tratar
717840	718720	De ser lo más prolija
718720	719200	Posible
719200	719480	Para
719480	721660	Pero como tengo que ir
721660	722400	A contramano
722400	723380	Capaz que
723380	724200	Se complica un poco
724200	724660	Y es más fácil
724660	725580	Que si se pierden
725580	726020	Lo miren
726020	727820	De las slides
727820	728420	Directo
728420	730860	Ok
730860	731760	Entonces
731760	733580	Esperen
733580	734140	Yo me voy a ver
734140	734700	Con su tiempo
734700	748340	No
748340	749340	Gracias.
778340	779340	Gracias.
808340	809340	Gracias.
838340	839340	Gracias.
868340	869340	Gracias.
898340	911180	Aparece como algo que tiene la forma A sombrerito a la menos 1, B sombrerito, A hat a la menos 1, todo esto dividido.
912400	926920	La parte de A, vamos a ir por partes, sale relativamente fácil porque A te la definen muy directamente
926920	944540	como la sumatoria desde I igual a 1 hasta N y la sumatoria sobre los momentos de tiempo de S y T por W y T por W y T.
956920	971340	¿Dónde? Solo para que tengamos a mano también. W y T no es más que otra forma de decirle a las variables
971340	985540	del lado derecho de la ecuación. O sea, W y T va a ser un vector que va a incluir unos, las medias temporales,
985620	993120	porque vamos a trabajar con el enfoque de Mundak, las variables en sí, y después voy a tener como una línea de ceros,
993120	1004280	va a aparecer el lambda, que va a aparecer el lambda y T, sombrerito, coma, y después ceros de vuelta.
1005400	1012740	¿Qué dimensión tiene esto? Bueno, esto es 1, estas son las K medias temporales de las variables,
1012740	1024740	estas son las K variables, y todo eso es T. O sea, que todo esto tiene dimensión 1 por 1 más 2K más T.
1027540	1033720	Entonces, como les decía, la parte de A es básicamente agarrar esto y enchufar eso acá y acá,
1033880	1039060	que es el valor que toman las variables. Si quieren, piensenlo como cuando hacíamos X tras costa por X,
1039060	1048160	y después le clavamos la inversa y qué sé yo, bueno, va por ahí. Y todo eso lo sumamos sobre el tiempo
1048160	1056320	y sobre las observaciones, de vuelta, idea de X tras costa por X, pero no para todas las variables,
1056540	1064240	porque en definitiva no observo todos los salarios, solo me interesa hacerlo para aquello donde S y T,
1064240	1069420	que era la ecuación de selección, es igual a 1. Porque fíjense que cuando S y T vale 0,
1069540	1072340	todo esto se me muere, entonces...
1072340	1083060	Eso importa, la parte de A. Entonces ya con eso tenemos esta parte A.
1083060	1086460	Y ahora nos falta la parte B.
1095960	1099160	Y acá sí es un poco más...
1099160	1102480	Nada, tenemos que recorrer un caminito un poco más largo.
1102480	1118840	Para la parte de B, recordemos que B sale, o más bien se define como,
1120300	1128340	N a la menos 1 por la sumatoria sobre N de PI, PI, sumo de T.
1128340	1133940	¿De dónde sale esto? ¿Qué es lo que necesito para calcular esta expresión?
1134580	1139320	Bueno, primero que nada, el N ya lo tengo, el tema es el P, sombrerito.
1141960	1147220	El PI, sombrerito, es una expresión que se define como,
1147220	1156920	QI menos DI, no, DI, no, DI, no, DI, no, DI, RI, sombrerito, sombrerito.
1159300	1160800	Entonces esperen que...
1160800	1162900	Este es el B.
1163880	1167460	Después dije, bueno, ok, pero el B depende de algo que se llama PI.
1169740	1172340	Y a su vez, ese PI depende de...
1173400	1174560	Algo que se llama QI,
1175560	1177340	depende de algo que se llama...
1178340	1180340	D, y depende de algo que se llama...
1180340	1182800	RRI, y no tiene sin colores.
1182800	1197180	¿De dónde?
1197620	1201540	Si se fijan en las slides, arranco por RRI, que tengo de colograma.
1204540	1207540	RRI, sombrerito, se define como...
1207540	1210920	Menos...
1210920	1212420	O sea, menos signo.
1214420	1217000	La inversa de la matriz...
1220000	1222000	Que se llama...
1222000	1227000	Promedio...
1227000	1232000	Que sale de estimar el modelo...
1232000	1235460	RRI, multiplicado por...
1240460	1242460	La derivada del log...
1242460	1247460	De la función de la simplicitud...
1247460	1262540	Si no se acuerdan qué es esto, no se preocupen.
1262600	1265100	Yo se los escribo más que nada para...
1265100	1267500	Cuando les muestro el código, saber decirles...
1267500	1268800	Che, ¿te acordás que...
1268800	1272040	Que teníamos que meter un R en esta parte?
1272140	1273640	Bueno, es este R que sale de acá.
1274220	1275480	Y esto en las slides...
1275480	1277840	En la panel 03...
1277840	1279240	Está en la slide...
1279240	1280560	37...
1280560	1281960	De 125.
1283560	1285080	Ok, eso en cuanto a RRI.
1285340	1287560	Después tenemos la parte de...
1288120	1289000	¿Qué quiero definir aquí?
1291780	1292760	Los cuidos.
1292940	1293560	Vamos con los cuidos.
1295100	1299480	No, agarré el color del D.
1303920	1306820	El D sombrerito se define...
1306820	1310820	Como algo que se los voy a mostrar en la slide...
1310820	1313160	36...
1313160	1314820	De 125...
1315560	1317020	Cuando vuelve a la compu...
1317020	1318820	Porque es medio...
1318820	1321020	No feo la expresión.
1321340	1322300	Esperen que nada más se lo digo.
1322300	1330020	Pero sale de decir...
1330020	1331020	D se define como...
1332160	1334020	N a la menos 1 de...
1334020	1335020	La sumatoria...
1335580	1338020	Sobre N desde J igual a 1...
1338940	1342020	La sumatoria sobre T desde T igual a 1...
1343680	1345280	Y algo que es...
1345280	1347000	S, J, T...
1347000	1348000	Por...
1348000	1352000	W, sombrerito, J, T...
1352000	1354000	Los TITAS estimados...
1355000	1357000	Que los TITAS son básicamente...
1357000	1358260	Dentro...
1358260	1360000	De vuelta...
1360000	1362000	Los parámetros de nuestro modelo...
1362000	1368720	Por G, J, T...
1368720	1370720	Con ST igual a 1...
1370720	1374720	Y después en los slides les dice...
1374720	1377720	Como que...
1377720	1379720	Estos son los variables...
1379720	1381140	Estos son los parámetros...
1381140	1381720	Y te dice...
1381720	1382720	G, J, T...
1382720	1383720	Es a su vez...
1383720	1386940	Como una matriz de bloques...
1386940	1390440	Que tenés 0, 0, 0, 0...
1390440	1393440	Puntitos, puntitos, 0, 0...
1393440	1395720	Esto es Z, J, T...
1395720	1399440	0, 0, 0, 0...
1399440	1403440	Y en las slides de vuelta...
1403440	1406440	Página 36, 125...
1407040	1408440	Te explica que...
1408440	1409440	Este Z que está acá...
1410300	1411440	Es por ejemplo...
1411440	1414680	Una matriz...
1414680	1415320	Es una matriz...
1415320	1416840	Dentro de la matriz...
1416840	1419840	Que tiene forma...
1420980	1422840	Vectores de ceros...
1422840	1424040	Menos...
1424040	1424840	X, J...
1424840	1425840	Con...
1425840	1427840	Pues ceros...
1430520	1432120	Y te explica también bien...
1432120	1433280	Qué dimensión tienen...
1433280	1434480	Estos ceros que están acá...
1434480	1435840	Y estos ceros que están acá...
1436500	1437060	Pero bueno...
1437060	1438780	Esto no me parece tan relevante...
1438780	1439500	Para lo del código...
1439500	1440840	Así que lo voy a obviar...
1440840	1442220	Solamente eso...
1442220	1443360	Decirles que si quieren ver...
1443360	1444440	Cómo se calcula...
1444440	1446120	El D que vamos a calcular después...
1446120	1446720	Sale de acá...
1446720	1451560	Y nos queda entonces...
1451560	1452460	La R...
1452460	1453420	No, el R ahí ya está...
1453420	1454380	El QI...
1454380	1455720	Como un verdecito...
1455720	1468640	El QI...
1468640	1470600	Tiene algo un poco más...
1470600	1471340	Sencillo de ver...
1471340	1472340	Por así decirlo...
1472340	1478820	No doy cuenta que no te estoy mostrando...
1478820	1479820	Lo que se tiene...
1479820	1481980	Igual nada...
1481980	1484560	Vos tenés las slides...
1484560	1485860	Una de calio y una de arena...
1485860	1489180	Es eso que sale de acá...
1489180	1495440	Que es básicamente...
1495440	1496640	La sumatoria sobre T...
1496640	1497480	De...
1497480	1498320	S y T...
1498320	1501540	Que recuerden que es la variable de selección...
1501540	1503580	Doble B y T...
1503580	1507900	Donde estos son los residuos...
1509960	1511280	De lo que vamos a llamar...
1511280	1515900	La segunda etapa...
1515900	1519900	Estas son las variables...
1520940	1521280	Ah...
1521280	1521900	Estudié a todos...
1525280	1526620	Y esta de vuelta...
1526620	1527900	La ecuación de selección...
1530160	1531340	O sea básicamente es un término...
1531340	1532900	Que nos mide la interacción...
1532900	1534200	Entre los residuos...
1534200	1534900	Y las variables...
1537420	1540900	Que tiene sentido meter esto...
1540900	1541900	En la estimación de una varianza...
1542460	1543900	Porque cuando estimamos la varianza...
1543900	1545120	Acuérdense que...
1545120	1547120	Que lo que queremos ver es cuánto...
1547900	1549040	¿Se acuerdan que aparecían?
1549300	1550240	La...
1550240	1551400	R, C, S...
1551400	1553120	Sobre N, M, K...
1553120	1554600	Bueno...
1554600	1555460	Vamos un poco para ahí...
1555460	1557120	Solo que ahora tenemos algo un poco más complicado...
1559800	1561060	Entonces...
1561060	1562580	Ahora que sabemos quién es Q...
1562580	1563360	Quién es D...
1563360	1564120	Quién es R, I...
1564940	1567060	Y que sabemos por lo tanto quién es P, I...
1567060	1568120	Y que sabemos por lo tanto...
1568700	1569120	Cómo hacer B...
1570320	1571120	Déjenme...
1571820	1574120	Agarrar de vuelta esta expresión que está acá...
1575120	1587740	No, no, no, no, no...
1587740	1588120	Lo que pasó eso...
1588120	1599120	Volvemos a esta expresión...
1599120	1602220	y déjenme reescribir esto
1602220	1604440	un poquito más
1604440	1610240	en lugar de PI voy a agarrar y reemplazar
1610240	1611220	por lo que sé que es PI
1611220	1614040	que de vuelta PI es esto
1614040	1637940	entonces tengo ahí
1637940	1639420	PI sombrerito
1639420	1643640	por PI sombrerito
1643640	1656340	y ahora voy a operar un poquito con esto
1656340	1658560	porque me va a dar expresiones que van a ser más fáciles
1658560	1660240	de encontrar después en el código
1660240	1663160	si hacemos la distributiva
1663160	1663940	nos va a quedar
1663940	1666940	este de acá con este de acá
1666940	1669680	me queda
1669680	1672940	voy a distribuir también la sumatoria
1672940	1682140	la sumatoria de I igual a 1 está ND
1682140	1686560	tengo el PI sombrerito
1686560	1690080	por el otro PI sombrerito
1690080	1690980	traspuesto
1690980	1694000	eso sería como esto
1694000	1696640	después vamos a hacer
1696640	1701340	este con este
1701340	1706340	entonces nos va a quedar menos por menos más
1706340	1710340	D por la sumatoria
1710340	1711600	porque D no depende de I
1711600	1716740	de RI sombrerito
1716740	1718360	RI sombrerito
1718360	1719060	traspuesto
1719060	1725840	y después nos va a quedar otro término
1725840	1726700	que va a venir
1726700	1728300	como por la multiplicación
1728300	1728560	de
1728560	1730780	este que está acá
1730780	1732260	con este que está acá
1732260	1734160	y el de este que está acá
1734160	1734760	con este que está acá
1734760	1735760	que es medio que lo mismo
1735760	1742880	nos va a quedar
1742880	1743960	menos
1743960	1746820	D sombrerito
1746820	1748660	por la sumatoria
1748660	1750220	de RI sombrerito
1750220	1751460	Ui sombrerito
1751460	1755220	menos
1755220	1758260	D sombrerito
1758260	1759680	por la sumatoria
1759680	1760560	de RI
1760560	1761160	UI
1761160	1765400	todo esto traspuesto
1765400	1768580	entonces lo que voy a hacer
1768580	1769460	después en el código
1769460	1770600	es
1770600	1771520	esperen que estoy
1771520	1774040	le voy a chicar un poco
1774040	1778080	si me queda toda una sola línea
1778080	1784720	en el código
1784720	1786100	después cuando lo miramos
1786100	1788660	yo lo que les voy a decir es
1788660	1794140	a todo esto
1794140	1794860	le voy a decir
1794860	1795720	término
1795720	1797660	1
1797660	1799000	a todo esto
1799000	1799620	le vamos a decir
1799620	1800200	término
1800200	1801760	4
1801760	1804300	y esto que está acá
1804300	1805420	es el término
1805420	1806080	2
1806080	1807280	3
1808080	1809900	y el otro
1809900	1810740	es el término
1810740	1811080	2
1811080	1811320	3
1811320	1811620	puesto
1811620	1818160	esto yo sé
1818160	1818480	que parece
1818480	1818880	que está todo
1818880	1819520	muy en el aire
1819520	1820220	y que probablemente
1820220	1820720	no se entienda
1820720	1821340	demasiado
1821340	1822120	pero si quieren
1822120	1825020	se los dejo así
1825020	1825600	si quieren
1825600	1826540	deshotearlo
1826540	1829660	para tenerlo a mano
1829660	1831040	de referencia
1831040	1835220	lo voy a hacer
1835220	1835800	acá en la bomba
1835800	1836500	para tenerlo a mano
1836500	1837000	presenta
1837000	1866540	entonces nada
1866540	1867820	esto es lo que vamos a estar haciendo
1867820	1868480	veremos
1868480	1869360	que tanto podemos
1869360	1870340	no recurrir
1870340	1871600	a las notitas
1871600	1872080	para
1872080	1872960	seguir
1872960	1874140	pero nada
1874140	1874720	vamos con eso
1874720	1876780	comparto acá de vuelta
1876780	1881240	y vamos al código en sí
1881240	1882820	entonces el código
1882820	1884040	adelante de todo
1884040	1884540	te va a decir
1884540	1884840	como
1884840	1885420	mirá
1885420	1886580	este es el contexto
1886580	1887140	del modelo
1887140	1891800	el programa
1891800	1892640	el programa debería aplicarse
1892640	1893080	en un panel
1893080	1893760	balanceado
1893760	1894180	donde el
1894180	1894500	selection
1894500	1895000	indicator
1895000	1895940	is served
1895940	1896540	bla bla bla
1896540	1899120	asuma
1899120	1900220	que no tenés
1900220	1900640	variables
1900640	1900980	en tu
1900980	1901440	adbasset
1901440	1902040	con nombres
1902040	1902460	que sean
1902460	1903420	t, t chiquita
1903420	1904620	min, g y lam
1904620	1906400	o variables
1906400	1907200	cons
1907200	1907740	y hat
1907740	1908100	sample
1908100	1908440	num
1908440	1909080	básicamente
1909080	1909540	porque
1909540	1910980	todo esto
1910980	1911560	lo va a definir
1911560	1911980	en el modelo
1911980	1912500	entonces te dice
1912500	1912840	mirá
1912840	1913420	si tenés variables
1913420	1914000	que se llaman así
1914000	1915440	renombrálas
1915440	1916180	antes de arrancar
1916180	1921180	o cambiar el programa
1921180	1921960	como corresponde
1921960	1926460	de vuelta
