start	end	text
629840	645920	Entonces, de vuelta, hay muchos conceptos que yo voy a asumir como dados, si no es en las slides de esta materia, en las slides de econometría, y si no es en las slides de econometría, en cualquiera de los libros, en los slides de cualquier otra materia que dé Martín.
645920	657680	Va a pasar bastante tanto en esta materia como, no sé por ejemplo, microeconometría 1, microeconometría 2, no sé si ya las hicieron, pero si las quitan hacer se van a repetir muchas veces.
658040	659920	Entonces todas estas clases introductorias parecen todas iguales.
659920	679920	Entonces, en este caso en particular, donde el modelo es bastante simple y asumimos que se cumplen todos los supuestos usuales, sabemos que la varianza del beta estimado es igual a sigma cuadrado,
679920	699420	sigma cuadrado, x transpuesta por x a la menos 1, pero en general, como no conocemos a sigma, como es en este caso, lo que tenemos que hacer es enchufar ahí, para generar la varianza gorrito, por así decirlo, que también la podemos llamar sigma gorrito.
699420	708980	Lo que queremos hacer es incluir en lugar del sigma, que no lo conocemos, el s cuadrado.
712660	726980	Ahora la pregunta es, ¿de dónde sacamos el s cuadrado? Si hacemos un poco de memoria, el s cuadrado se conformaba haciendo la suma de residuos al cuadrado, sobre n-1.
729420	736440	O sea que en definitiva, todo esto para decir, en estatua lo que vamos a tener que ir a buscar es esta suma de residuos al cuadrado,
737220	741400	armar un parametrío para n-k, y después armar el s cuadrado,
742520	748660	lo juntamos con las x transpuesta por x a la menos 1, y ya después, nada, seguimos haciendo las cuentas.
748660	755060	Y lo último que quiero decir por ahora es la parte del estadístico, el estadístico tj,
755060	767400	más bien, el estadístico t para la variable j, es el beta estimado sobre el standard error,
771400	780680	que es básicamente, nada, si a este de acá le llamamos, pensando en este,
780680	800960	y bueno, nada, ya con eso tenemos como toda la parte de las cuentas resuelta.
800960	806640	Y ahora sí, voy a pasar esto acá.
811340	813100	Y vamos con el código.
813100	833720	Algunas, esto de vuelta, cosas introductorias, pero capaz que les sirven.
833720	841500	En esta parte lo que vamos a hacer es jugar un poco con las matrices,
841820	845320	y hay cosas que Stata no sabe hacer por su cuenta, hay cosas que sí,
846080	849060	entonces vamos a ver dónde tenemos que operar nosotros, y dónde tenemos que,
849300	853420	nada, podemos aprovechar las virtudes de Stata para bases de datos de este estilo.
855520	859780	Acá hay tres archivos de la help section, por así decirlo, de Stata.
859780	868740	Tenemos por un lado Help Matrix, acá van a tener como, nada, un par de documentos que están buenos
868740	870780	cuando empiezan a...
870780	872320	¿Sabes todo acá? Perdón.
873260	874840	No, estamos viendo la mitad de la matriz.
874840	889240	De acá, los que más nos interesan van a ser, por ejemplo, acá.
890040	894260	Esta que está acá, es muy útil para convertir variables a matrices.
895020	897980	Para los que ya están más familiarizados con Stata saben que
897980	901480	lo que son las matrices no son las mismas que las variables en los datasets,
901480	907140	entonces pueden generar un poco de confusión a la hora de crear los códigos.
908960	911120	Después, dentro de Matrix Functions,
913280	916800	esta de Cholesky está buena, porque hay descomposiciones que uno tiene que hacer
916800	918820	para llegar a ciertos resultados que les gustan.
919780	923640	Y bueno, esto te tira la descomposición de Cholesky.
924940	926240	A ver qué más hay.
926240	928400	Hadamard, esta la vamos a usar hoy.
929600	933480	Básicamente, lo que te permite esto hacer es hacer la multiplicación
933480	935960	elemento a elemento entre dos matrices.
938080	942080	Para eso, obviamente, requerimos que las matrices tengan el mismo tamaño.
942880	943500	Pero bueno, nada.
944860	947280	De otra forma, lo que hace Stata es reportar como
947280	951620	la multiplicación acumulativa entre matrices, la que es la más común.
951620	954800	En lugar de hacerlo componente a componente.
956880	959100	Y después hay otro que creo que está por acá.
959640	959820	A ver.
960060	961300	Bueno, este lo vamos a usar hoy.
962120	965720	Es básicamente cómo crear una matriz de R por C
965720	967360	que contiene lo que pongamos acá.
967600	969380	O sea, si quieres una matriz de unos, le pones uno.
969520	970840	Si quieres una matriz de cero, le pones cero.
970840	976340	Y tenemos también VEC o VEC-DIAG.
976600	978580	VEC-DIAG, esta la vamos a usar hoy.
979100	983900	Es básicamente, si tenés una matriz, te devuelve los vectores que...
983900	987840	Un vector con los elementos que están en la matriz de...
987840	988640	Que llamas acá.
989460	991720	Y esa la vamos a usar después para extraer las varianzas
991720	993120	de la matriz de varianzas y covariantes.
993120	1000860	Y bueno, por último, Matrix MakeMath.
1002080	1006060	Que acaban de encontrar la documentación para MakeMath y SMMath.
1006220	1010200	Probablemente ya la usaron si hicieron TPs anteriores de econometría.
1011060	1014180	Que te permite ir de matrices a variables y de variables a matrices.
1014660	1018180	Esto es porque hay muchas cuentas que quizás con matrices no las podés hacer
1018180	1019740	o que con variables no las podés hacer.
1019740	1021000	Entonces, nada.
1021280	1022240	Para eso va a ser el uso.
1023120	1027900	Acá tengo un par de ejemplos.
1029800	1031120	Volvemos a...
1031940	1032280	Y acá.
1036560	1039480	Por ejemplo, acá tenemos esta que les decía hace un rato.
1039960	1040900	La de...
1040900	1043580	La función J, que es básicamente...
1043580	1045120	Quiero una matriz...
1045880	1047360	3 por 2 llena de ceros.
1047360	1053660	3 por 2 llena de ceros.
1054500	1056180	La otra opción es...
1056180	1057940	Embutear la matriz manualmente.
1059520	1062420	Entonces ahí le digo, bueno, en la primera fila quiero el 1, el 2.
1062940	1063340	Cortá.
1063540	1065040	Vas a la otra fila, 3, 4.
1065040	1075980	Y otra cosa que ahora esto sí va más relacionado al DP hoy es que cuando nosotros calculamos
1075980	1084720	el x-transpuesta por x inversa, x-transpuesta por y, lo que estamos buscando hacer es la multiplicación
1084720	1085420	acumulativa.
1085420	1091800	Estata tiene unos comandos que automáticamente te tiran el x-transpuesta por x.
1092340	1093300	O el x-transpuesta por y.
1093780	1099340	Entonces vamos a usarlos porque son mucho más rápidos y no tenemos que estar computando
1099340	1101740	esta multiplicación manualmente.
1101740	1107980	Porque, como vimos hace un rato, hay cosas que está tasada y hay cosas que no.
1109020	1118980	Entonces, acá está la documentación para estas cuentas.
1121980	1126040	Después cualquier cosa la revitamos y nos queda muy en claro cuando hagamos la cuenta de sí.
1127820	1129280	¿Masta ahora alguna pregunta?
1131740	1136260	Bien.
1139400	1142540	Otra cosa que vamos a anotar ahora antes de...
1142540	1146300	Siento que es mucha introducción antes de ir a las cuentas, pero bueno, justo en este caso hacía falta.
1147740	1154440	Lo que decíamos antes de los valores faltantes lo vamos a revisar en este caso usando la parte frames.
1154600	1157480	No sé si lo usaron alguna vez, los frames en esta tab.
1157480	1160480	Pero es básicamente...
1160480	1162220	No sé si usan R o si usaron R.
1162500	1165580	En R vos podés definir data frames.
1166240	1172360	Vos tenés el dataset completo y decís, bueno, me quedo con este pedazo del dataset y hago un data frame.
1172840	1173840	Es muy parecido.
1173840	1182040	Entonces, por ejemplo, corro frame solo y me dice cuál es el frame actual, que es el default, que es todo el dataset.
1182040	1189980	Si corro frames dir, es lo mismo poner frame o frames.
1190220	1194220	Solo usen como que lo que sea más consistente de lo que estén hablando.
1194300	1195540	Si están hablando de uno solo o de dos.
1195540	1203540	Hasta ahora tenemos creado solo el default, que tenía las 3.064 por 33 observaciones.
1207540	1209920	Después tenemos...
1209920	1210080	Nada.
1210580	1212620	Con este comando creamos un frame nuevo.
1213220	1215820	Cuando creamos un frame nuevo, creamos un frame vacío.
1215820	1222060	Entonces, si yo vuelvo a correr frame clear, este frame es 0 por 0.
1223360	1233040	Entonces, lo que vamos a hacer es, a partir de los frames, crear un frame donde contengamos un dataset que no tenga valores faltantes.
1233200	1234520	Los valores faltantes que tengamos faltantes.
1234520	1242720	Entonces, es como cuando vos activás el frame, o lo cambiás, que es lo que vamos a hacer después, el frame change.
1243940	1247220	Le decís a Stata, ahora voy a trabajar sobre este frame.
1247980	1249000	Ignorá el otro frame.
1249060	1250320	El otro frame déjalo como estaba.
1253140	1254360	Entonces, vamos a hacer eso.
1254740	1259420	Primero, vamos a crear el frame que es copia de uno que ya existe.
1259420	1262300	Para eso tengo que usar frame copy.
1263080	1267280	Agarrá el default, copialo, y ahora ponele el nombre no missing while.
1270180	1272820	Y, de vuelta, frames clear.
1274020	1276200	Ahora sí, tengo el default y el que es la copia.
1276480	1277760	Que, obviamente, son milímetros.
1282080	1284860	Ahora, voy a cambiar de frame.
1286060	1289200	Para, como que saltamos del default al no missing while.
1289420	1296900	Entonces, si yo corro frame de vuelta, me tiene que dar el frame actual sobre el que estamos trabajando, que es no missing while.
1299700	1309500	Ya que estamos en no missing while, lo que vamos a hacer es mantener solamente las que no tengan los missing values que nos estábamos realizando hace un rato.
1309720	1310960	Esto no me detuve mucho.
1311240	1311720	Déjame volver.
1311720	1320000	El data set lo que tenemos es total expenditure, creo que era un tema de salud, total medical expenditure.
1320680	1322460	Tenemos el logaritmo de este valor.
1323280	1326120	Que existe solamente si total expenditure es mayor que cero.
1326620	1334340	Entonces, el missing value que teníamos hace un rato, acá, es sobre la variable log del total expenditure.
1334340	1339080	Que, de vuelta, vale cero si total expenditure es menor que cero.
1339680	1341820	Entonces, vamos a hacer como la...
1342820	1346200	La condición va a ser sobre que total expenditure sea mayor que cero.
1347540	1348820	Después del resto estaba todo bien.
1349280	1351820	Básicamente tenemos una dummy que nos dice si...
1351820	1354300	Tenía insurance.
1354960	1359220	Una dummy que nos dice si la persona tenía functional limitations, si tiene activity limitation.
1359220	1367000	Number of chronic problems, edad, una dummy si es mujer, y el income de lo barrio.
1370000	1371120	Entonces, nada.
1372420	1373220	Mantenemos...
1374620	1376660	Si, total expenditure es mayor que cero.
1377840	1383080	Y ahora sí, vamos a entrar a la parte cuendosa de calcular los parámetros.
1383900	1385920	Y todo lo que necesitamos para los estadísticos.
1385920	1392920	Primero que nada, las matrices, como les contaba, tenemos una...
1394540	1398300	Este matrix acumen, que creo que ya lo cerré.
1403800	1409700	Que lo que hace es calcular el accumulate trust product para formar X traspuesta por X.
1409700	1412700	Entonces, es recontra conveniente y...
1413480	1414760	Oye, a ver, no es casualidad, ¿no?
1414760	1417840	La gente justamente usa Stata para hacer este tipo de cuentas.
1417940	1420960	Entonces a alguien se le ocurrió dejarlo ya programado.
1421920	1424700	Entonces, básicamente lo que hace el matrix acumen es...
1425280	1431400	Te genera una matriz A a partir de estas variables que incluís en tu bar list.
1432020	1433700	Y bueno, le podés agregar más opciones, ¿no?
1434220	1436860	Pero vamos al ejemplo así vemos bien cómo lo calculo.
1436860	1442860	Entonces, matrix acumen, nombre de la matriz que quiero que me guarde.
1443980	1446760	Y le empiezo a meter las matrices.
1447960	1451940	Este comando incluye la constante, así que no se la tengo que agregar como...
1451940	1453860	No es que tuve que crear un vector de unos para...
1455300	1457060	Para incluirlo en esta lista.
1457060	1461660	Así que no, vamos a correr esto.
1463780	1465220	Vitex es...
1465220	1466340	Perdón, se dice feo.
1466560	1474300	No sé si se achicó un poco la letra.
1475060	1477060	Seguirá viendo bien las dudas.
1477060	1489780	Vamos a volver.
1493380	1498160	Entonces, bueno, X traspuesta por X, sabemos que es una matriz simétrica.
1498600	1502100	Todo lindo, porque bueno, la vamos a tener que invertir y qué sé yo.
1502100	1510320	Y como ven acá esto ya nos incluye la constante y ya nos hizo el producto acumulativo y ya está.
1510420	1516600	Ya tenemos el primer choclo de lo que necesitábamos antes de la X traspuesta por X.
1516600	1529900	Y otro pequeño detalle como técnico es que la primera parte de la ecuación era X traspuesta por X.
1530160	1532420	La segunda parte es el X traspuesta por X.
1532960	1536600	El tema es que cuando vos corres...
1537720	1539600	Perdón, ¿podrías...
1539600	1542740	¿Qué son esos números de matriz?
1544200	1544840	¿Cómo, cómo?
1544840	1544900	¿Cómo?
1546600	1554680	¿Puedes repetir la pregunta?
1554940	1556320	Se entrecordó un poco lo que es.
1557860	1559720	¿Explicar qué son esos números de la matriz?
1560500	1563580	X traspuesta por X y qué son esos números.
1563640	1565760	Por ejemplo, 1748, que es el primero.
1565920	1566800	¿Qué significa?
1567800	1569640	Ah, no, es el resultado de la multiplicación.
1569940	1570460	Mágame, a ver.
1570760	1571780	Ah, ok, ok.
1571780	1576920	Sería ideal que pueda escribir...
1576920	1578780	A ver, anotar...
1579860	1582780	Si tengo X traspuesta...
1583480	1583940	No, pará.
1584120	1585040	Esto va a salir un momento.
1585040	1609100	Básicamente, habíamos dicho que X era la matriz donde tengo los unos.
1609100	1616200	Para, digamos, si me anotó acá el ID hasta la persona N.
1616900	1618820	Tengo la variable...
1618820	1625440	Vamos a ponerle X1, X1, X1, X1...
1625440	1627020	La variable...
1627020	1628160	Papá que es más fácil decirlo, ¿no?
1628960	1629580	Lo que es un H.
1629580	1631580	Tengo la variable...
1631580	1633020	Tengo la variable...
1633020	1634720	Ah, no, a ver, si me anotó acá.
1636040	1636320	Ahí va.
1639540	1644460	El valor que toma la variable supiens para la persona 1.
1647060	1647580	Supiens...
1648140	1650500	Así para todas las personas.
1652800	1653340	N, digamos.
1653340	1657340	Después, lo mismo para...
1659080	1661340	La variable que sigue...
1663020	1664380	Así sucesivamente.
1666960	1669000	Así hasta la última variable que era income.
1670980	1671900	Hasta income.
1673300	1674320	Entonces, ¿qué pasa?
1675220	1676180	Esto es X.
1676980	1679660	X traspuesta sería esto traspuesta.
1679660	1684660	Sería 1, 1, 1...
1689520	1691380	Así hasta income.
1692800	1693540	Perdón la letra.
1696200	1698660	Entonces, cuando multiplico X traspuesta por X...
1700120	1701200	A ver si puedo hacer esto.
1701200	1709480	En realidad es así.
1714220	1715220	No, se me ha muerto.
1725780	1727140	Entonces, X traspuesta por X...
1727140	1729340	Lo que termina siendo es la multiplicación...
1729340	1730700	Este por este...
1730700	1731720	Bueno, no sé si está bien.
1733080	1736160	Este por este, más este por este, más este por este.
1737160	1739560	Entonces, sería como el componente de arriba de todo.
1739740	1741420	Que no sé si está en el mismo orden en el startup.
1741580	1743040	Porque me parece que la constante estaba abajo de todo.
1743220	1743340	Pero...
1744820	1745580	Esa es un poco la idea.
1745920	1748340	No sé si aclareo o confundí más de lo que...
1748340	1750420	Sí, sí, se entiende. Gracias.
1750420	1752420	Perfecto.
1754260	1755880	Vamos de vuelta ahí.
1756080	1756520	Partimos.
1758100	1760620	Y nada, acá como que no están los valores porque es simétrico.
1760860	1762920	O sea, este se replica acá.
1763420	1764420	Este se replica acá.
1765060	1765900	Este se replica acá.
1766000	1766120	Este se replica.
1770320	1770800	Bien.
1771160	1773820	Entonces, eso con la parte de X traspuesta por X...
1773820	1777100	Nos falta la otra parte del beta...
1777100	1778280	Para estimar los betas...
1778280	1781100	Que es el X traspuesta por Y...
1781100	1782180	Y...
1782180	1784040	Lo que les iba a comentar era esto.
1784040	1793700	El comando que vamos a usar es...
1793700	1797280	Que es hacer esta multiplicación acumulativa...
1797280	1799080	Entre un vector y una matriz.
1800820	1803700	Y lo que hace es acumular la primera variable...
1803700	1805080	Contra las remaining variables.
1805980	1809640	Algo que igual quiero hacer notar...
1809640	1810680	De estos comandos...
1810680	1811920	De por qué usamos estos comandos...
1811920	1814020	Si no multiplicás las matrices directamente...
1814040	1816300	Es que no tenemos las matrices X definidas todavía.
1816420	1817760	O sea, todavía no definimos ninguna matriz.
1818440	1820660	Estamos usando las variables directo del dataset.
1820820	1821820	No tuvimos que convertir nada.
1822340	1823600	Entonces, ahí es donde ganamos tiempo.
1825900	1829080	Y no tenemos que preocuparnos por la conformabilidad...
1829080	1829540	Ni nada de eso.
1830040	1832680	Agarrás la lista de variables...
1832680	1834800	Y te calcula la matriz...
1834800	1835940	Que es el producto acumulativo.
1837380	1838820	Entonces, esto lo que hace es acumular...
1838820	1840040	La primera variable...
1840040	1841220	Contra las que le siguen.
1842720	1844020	El tema es que si hacemos eso...
1844020	1847740	Digamos, si vamos y generamos...
1847740	1853480	Y lo hacemos de memoria...
1853480	1857740	Que es el X transpuesto por Y...
1857740	1860740	O sea, X transpuesto por Y...
1860740	1862460	Lo que vamos a tener es...
1862460	1864460	La matriz...
1864460	1866460	Transpuesta...
1866460	1867360	Por Y...
1867360	1868700	Y es como que la multiplicación...
1868700	1870200	No la estás acumulando...
1870200	1871200	Como te gustaría a vos...
1871200	1872200	Porque...
1872200	1874200	Está tal a...
1874200	1875280	La acumula al revés.
1875660	1876460	Es medio raro...
1877180	1878460	Diciéndolo así, pero...
1878460	1881180	Nada...
1881180	1883180	Es por cómo funciona...
1883180	1886440	El proceso de acumulación...
1886440	1887320	Por así decirlo...
1887320	1888920	Cuando haces esta multiplicación...
1888920	1890380	Entonces...
1890380	1892640	En lugar de X transpuesta por Y...
1892640	1894380	Hacemos Y transpuesta por X...
1894380	1895380	Y después...
1895380	1897100	Lo transponemos de vuelta...
1897100	1898380	Cuando lo usamos en la...
1898380	1900380	En la cuenta...
1900380	1903760	Si quieren después igual...
1903760	1905840	Les puedo pasar como...
1905840	1907020	Cuál es la diferencia...
1907020	1908020	Bien escrita a mano...
1908020	1909760	Que creo que va a tener más sentido...
1909760	1910480	Pero por ahora...
1910480	1911560	Si quieren...
1911560	1912180	Crean...
1912180	1914480	Creamos que...
1914480	1915800	Que esto lo vamos a usar...
1915800	1916740	Para transformarlo en X...
1916740	1917560	Transpuesta por Y...
1917560	1941340	Bueno...
1941340	1943340	Entonces...
1943340	1945840	Acá ya tenemos...
1945840	1947520	La segunda parte del...
1947560	1949800	Iba a decir X transpuesta por Y...
1949800	1952160	Pero esto es Y transpuesta por X...
1952160	1952740	Y bueno...
1952740	1953900	Ya tenemos todo lo que necesitábamos...
1953900	1954360	Tenemos...
1954360	1956860	X transpuesta por X...
1956860	1958080	Y transpuesta por X...
1958080	1959260	Que la voy a transponer...
1959260	1960080	Para que me quede...
1960080	1962360	X transpuesta por Y...
1962360	1963540	Y la primera parte...
1963540	1964720	La necesito inversa...
1964720	1965900	Entonces esto es...
1965900	1967540	X transpuesta por X inversa...
1967540	1969640	X transpuesta por Y...
1969640	1971360	A esto lo voy a llamar de...
1971360	1977700	Y ya tenemos...
1977700	1978400	Y ya tenemos...
1978400	1980700	Nuestra lista de estimadores...
1980700	1989040	Después tenemos la opción alternativa...
1989040	1993220	De ver qué pasa...
1993220	1997220	Si ignoramos las missing values...
1997220	1999220	Entonces...
1999220	2000680	Y aparte lo calculamos a mano...
2000680	2001080	O sea decimos...
2001080	2001460	Bueno...
2001460	2002280	Me tiro a la pileta...
2002280	2003680	Calculo todo a mano...
2003680	2005600	Y me olvido de las missing...
2005600	2007220	Primero veamos qué pasa...
2007220	2008260	Usando como...
2008260	2009720	El dataset que estamos usando ahora...
2009720	2010720	Que es el de los frames...
2010720	2013100	El frames de no missing while...
2013100	2014400	Esto lo que hace es...
2014400	2015320	Primero le doy todo el código...
2015320	2017020	Y después lo corremos...
2017020	2020820	Esta línea de acá...
2020820	2022860	Me genera un vector de unos...
