start	end	text
409680	410280	Los dos files
410280	411440	Ya los tenemos cargados
411440	412260	Ejercicio 1
412260	412680	2
412680	414080	De
414080	416380	De hoy
416380	417320	Y el inciso E
417320	419720	Como les comentaba
419720	420700	Es un poco más
420700	421500	Todo esto es solamente
421500	422160	El inciso E
422160	423480	Así que
423480	424680	Esto
424680	427500	Lo vamos a ver
427500	428040	La próxima
428040	431720	Hoy nos vamos a enfocar
431720	432320	En el 1
432320	432740	Y el 2
432740	436440	Lo primero que voy a hacer
436440	437060	Como siempre
437060	438140	Abrir la base
438140	438680	De datos
438680	442280	Y veamos
442280	443120	Qué variables
443120	443520	Tenemos
443520	444460	Tenemos el ID
444460	445740	Que son personas
445740	447020	Año
447020	447760	Del 81
447760	448500	Al 87
448500	451200	Y lo que vamos a tener
451200	451220	Y lo que vamos a tener
451220	451780	Es
451780	453480	Una variable
453480	455040	Que nos dice
455040	455920	Si esa persona
455920	456360	Elige
456360	456820	Estar
456820	459000	Estudiando
459000	460640	Quedarse en casa
460640	461940	Trabajo
461940	462940	White collar
462940	463660	Trabajo
463660	464500	Blue collar
464500	465080	Y trabajo
465080	465660	En el área
465660	466240	De servicios
466240	468220	Es decir
468220	469180	Si trabaja
469180	469680	Es alguno
469680	470300	De estos tres
470300	471600	Si pertenece
471600	472460	Si se queda en casa
472460	474160	O si va a la escuela
474160	476120	O se educa
476120	478740	A diferencia
478740	479560	De
479560	481200	Los datos
481200	482000	Anteriores
482000	482660	Vamos a ver
482660	483000	Que
483000	484340	La
484340	485600	El nivel
485600	486100	De educación
486100	487580	Para una misma persona
487580	489040	Puede ir cambiando
489040	489980	A medida
489980	490600	Que lo estamos
490600	491320	Observando
491320	492240	Hola
492240	494540	¿No estabas en el Zoom?
495080	497980	Bueno
497980	498700	Más que no sé
498700	499020	Que
499020	500940	Conecto acá
500940	501340	El
501340	506680	Sí, sí, sí
506680	507300	Estábamos
507300	508380	Tipo full virtual
508380	511180	No, tranquilo
511180	515300	Oye
515300	515760	Igual
515760	517220	Estaba perdonado
517220	540120	Ahí está
540120	540160	Ahí está
540160	540300	Ahí está
540300	541520	Gracias
541520	542680	Gracias
542680	543680	Gracias.
572680	586020	¿Los de casa me escuchan?
587320	588560	Sí, perfecto.
588800	589680	Excelente, listo.
590320	591180	Problema solucionado.
591880	593980	Fue como, ok, esto estaba funcionando bien.
595980	598280	Ok, estamos diciendo que
598280	601840	lo que vamos a ver en este dataset ahora
601840	603920	es que para la persona
603920	607300	para cada persona vamos a poder ver
607300	609580	que cambian algunas variables
609580	611320	como la educación, que en los datos
611320	612420	no cambiaban.
614620	615620	Eso por un lado.
620380	622120	También va a poder ir cambiando
622120	623960	lo que es el nivel de experiencia,
625160	627760	el salario, que es la variable que queremos medir.
628700	630720	Y acá está como el
630720	633780	lo jugoso de lo que vamos a ver hoy
633780	634560	que es que
634560	636880	para algunas de las personas,
637260	639240	para alguno de los periodos temporales,
640020	641780	no vamos a estar viendo los salarios.
642680	643980	Y no es que si no veo el salario
643980	645460	de una persona no lo veo nunca,
646040	646740	sino que, por ejemplo,
646880	648340	acá tenemos la persona número 2
648340	648740	que
648740	650180	en el
650740	652240	periodo 81
652240	654600	su elección es número 2,
654980	655880	que si volvemos acá,
656680	657300	número 2
657300	658260	era significaba
658260	659040	quedarse en casa.
661540	662920	No vemos el salario.
664260	665500	Ya el año siguiente
665500	666860	la elección es 4.
668520	669320	4 es
669320	670140	Blue Collar.
670140	673040	tiene este salario.
673200	674660	Blue Collar tiene este salario.
674880	676740	5 horas servicios tiene nuestro salario.
677680	679360	Por algún motivo en este periodo
679360	680720	no vemos el salario,
681600	683600	incluso aunque su elección haya sido
683600	684200	servicios.
684200	687800	y después lo volvemos a ver.
688240	689300	Entonces este problema
689300	689640	de
689640	691260	que tenemos variables
691260	692660	que están censuradas
692660	693700	en algunos periodos
693700	695220	para algunos individuos
695220	698900	puede llegar a traer problemas
698900	699860	de sesgo de selección,
700040	700640	como decíamos,
700940	701980	en una interpretación
701980	702880	de efectos fijos,
702960	704200	de un modelo de efectos fijos,
705320	705780	si
705780	708400	la razón
708400	709280	por la que falta
709280	712180	esta visualización,
712300	713140	este poder observar
713140	713720	el salario,
714200	715680	tiene que ver
715680	717040	con algo
717040	718140	que a su vez
718140	719600	afecte al nivel
719600	720220	del salario.
722840	723400	Entonces,
724400	726220	para pensar estos modelos
726220	726960	lo que vamos a hacer
726960	727560	en general
727560	728560	es
728560	731740	pensar que
731740	732220	tenemos,
732440	732960	por un lado,
733600	734540	la ecuación de interés
734540	735360	que es la ecuación
735360	736580	que explica el salario,
737120	738220	que es la que conocemos siempre,
739360	740280	y la que aplicaríamos
740280	741640	en un cross-section normal,
741640	746520	pero ahora vamos a tener
746520	747040	también
747040	749320	que decir,
749400	749580	bueno,
749840	751720	esa decisión
751720	752220	de
752220	756140	ese salario
756140	756940	yo solo lo observo
756940	758000	bajo ciertas condiciones.
758000	758900	¿Qué condiciones?
758900	758940	¿Qué condiciones?
759160	759780	Por ejemplo,
760060	760660	que la persona
760660	761820	de repente
761820	763000	elija alguna
763000	763960	de estas tres opciones,
764320	765660	más
765660	766800	otras cuestiones,
766920	767400	por ejemplo,
767500	767860	no sé,
768560	769780	que podrían estar
769780	770780	afectando también
770780	772240	al salario.
776120	776640	Entonces,
776800	777420	eso es lo que vamos
777420	778460	a estar trabajando hoy,
779240	779780	ver primero
779780	780360	si tenemos
780360	783060	evidencia
783060	783540	la de ese
783540	784340	o de selección
784340	784920	y después
784920	785400	ver cómo
785400	787240	lo arreglamos
787240	787580	o cómo
787580	788080	lo podemos
788080	789740	intentar arreglar.
792440	793120	Entonces,
793520	798400	fijémonos
798400	799880	qué tan grave
799880	801500	es el problema
801500	801940	de variables
801940	802440	censuradas
802440	803180	que tenemos acá.
806020	806960	Voy a poner
806960	807380	tab
807380	808600	obswage,
808720	809600	obswage
809600	811680	esta variable
811680	812280	que está acá,
813060	813680	que básicamente
813680	814420	toma valor
814420	814820	uno
814820	815260	si vemos
815260	815940	el salario,
816200	816720	cero si no.
818020	818560	De 12.000
818560	819260	observaciones
819260	819600	vemos
819600	820600	5.800
820600	821360	salarios
821360	824080	y 6.000
824080	824600	no los vemos.
825500	825700	Entonces,
825820	826360	es casi
826360	826720	la mitad
826720	827360	de la muestra
827360	829100	y no podemos
829100	831280	felizmente
831280	831560	decir,
831680	831860	bueno,
831960	832360	me saco
832360	833020	estos de encima
833020	836160	y trabajo
836160	836560	solamente
836560	837160	con esta parte
837160	837680	del dataset
837680	839100	porque como
839100	840040	estamos en un panel,
841520	842340	esto que te estaría
842340	843220	sacando de encima
843220	844320	probablemente
844320	845280	tenga algo que ver
845280	846000	con también
846000	846400	tanto,
846740	847500	uno con la decisión
847500	848060	de trabajar,
848920	849860	dos con lo que hace
849860	850920	que veas el salario
850920	851840	para estas personas
851840	854520	y tres con el nivel
854520	855140	de salario.
855360	856360	Entonces vas a tener ahí,
857440	859040	no va a ser lo más,
859500	860000	no vas a estar
860000	860900	aprovechando toda la
860900	861860	información que tenés
861860	862360	en el noto.
862360	866060	E incluso
866060	867300	tab
867300	869100	of wage
869100	871400	con
871400	875140	choice
875140	878240	fíjense,
878240	880480	de la gente
880480	880980	de la que
880980	881820	observamos
881820	882640	el salario
882640	884300	todos
884300	884980	pertenecen
884980	885440	al menos
885440	886400	a
886400	888600	white collar,
888980	889600	blue collar
889600	890780	o services
890780	892400	y de los
892400	892780	que no
892780	893440	la observamos
893440	894140	tenemos un poco
894140	894540	de todo.
896080	897020	Pero por lo menos
897020	897540	acá
897540	898600	ya podemos decir
898600	898980	ok,
898980	901800	de las personas
901800	902840	de las que observo
902840	903680	ninguna está
903680	904940	como en esta decisión
904940	905960	de quedarse en casa
905960	907320	o
907320	908740	seguir estudiando.
911020	911620	Entonces
911620	912640	nada,
914260	915580	con más razón
915580	916420	no podemos
916420	918020	estimar así
918020	918420	no más,
919080	919300	porque
919300	919760	¿qué pasa?
921920	922440	Supongamos
922440	922860	que
922860	923700	nosotros
923700	924520	pudiéramos
924520	925520	ver también
925520	928200	el salario
928200	928820	de estas
928820	929300	personas,
929300	931120	que por algún
931120	931520	motivo
931520	932060	no lo estamos
932060	932440	viendo.
934580	935500	Y ponele
935500	936040	que acá
936040	936840	cuando
936840	939000	con esos
939000	939340	salarios
939340	939820	medidos
939820	940860	supongamos
940860	941120	que tu
941120	941520	distribución
941520	941800	de datos
941800	942180	es así,
942960	943380	una cosa
943380	943620	así,
944640	944880	muy
944880	945860	evidentemente
945860	948260	hecho
948260	949000	para que
949000	950260	la estimación
950260	950700	de esto.
954200	954960	Si en lugar
954960	955580	de ver esto
955580	956660	por algún
956660	957120	motivo,
957900	958340	por ejemplo
958340	959020	acá tenemos
959020	960680	las que vemos
960680	961060	en realidad
961060	961480	son estas
961480	961780	acá
961780	963300	y me quedo
963300	963980	solamente
963980	964460	con esta
964460	964800	parte
964800	965720	de los datos
965720	967620	o sea
967620	968180	con estos
968180	968420	datos
968420	968960	que están acá
968960	970980	la estimación
970980	971480	va a dar
971480	971920	sesgada.
971920	973640	vas a estar
973640	974100	estimando
974100	974520	este
974520	975040	consiciente
975040	975500	naranja
975500	975800	en lugar
975800	976020	del
976020	976420	violeta
976420	976680	que es
976680	976880	el que
976880	977500	nos
977500	978000	interesa.
979140	979640	¿Por qué
979640	979940	es este
979940	980120	el que
980120	980320	nos
980320	980840	interesa?
981100	981200	Y
981200	981400	porque
981400	981640	estamos
981640	982040	hablando
982040	982400	de
982400	983440	porque
983440	983700	justo
983700	984000	en este
984000	984480	ejercicio
984480	984680	nos
984680	985080	interesa
985080	985480	mirar
985480	985860	toda
985860	986060	la
986060	986500	población
986500	986960	de
986960	988660	hombres
988660	989260	de los
989260	989400	que
989400	989680	se
989680	991020	extrajo
991020	991720	esta
991720	992620	información
992620	992900	la
992900	993200	muestra.
995640	996120	Hay
996120	996520	un tema
996520	996860	que está
996860	997220	como de
997220	997460	fondo
997460	997720	igual
997720	997980	que
997980	998560	lo estamos
998560	999140	pasando
999140	999380	por
999380	999640	alto
999640	1000240	que
1000240	1000560	es
1000560	1001720	si a vos
1001720	1001920	lo que
1001920	1002060	te
1002060	1002760	interesaba
1002760	1003800	inicialmente
1003800	1004480	igualmente
1004480	1005240	era
1005240	1006460	analizar
1006460	1007260	el salario
1007260	1009500	explicado
1009500	1009920	por estas
1009920	1010360	variables
1010360	1011220	solamente
1011220	1011900	para esta
1011900	1012240	parte
1012240	1012520	de la
1012520	1012900	gente
1012900	1013220	o sea
1013220	1013680	para la
1013680	1013960	gente
1013960	1014260	que
1014260	1015400	eventualmente
1015400	1015860	termina
1015860	1016480	eligiendo
1016480	1019960	trabajar
1019960	1021180	y la
1021180	1021420	gente
1021420	1021580	que
1021580	1022280	eventualmente
1022280	1023040	el salario
1023040	1023440	terminaba
1023440	1023640	siendo
1023640	1024220	observado
1024220	1024960	entonces
1024960	1025280	nada
1025280	1025660	no pasa
1025660	1026040	nada
1026040	1027720	pero bueno
1027720	1028280	como lo que
1028280	1028780	queremos hacer
1028780	1029860	es estimar
1029860	1030460	un coeficiente
1030460	1030920	que sea
1030920	1032060	aplicable
1032060	1032420	o que
1032420	1033100	represente
1033100	1033440	o que
1033440	1033620	nos
1033620	1034000	explique
1034000	1034300	qué está
1034300	1034600	pasando
1034600	1035060	con toda
1035060	1035240	la
1035240	1035640	población
1035640	1036820	no solamente
1036820	1037280	con la
1037280	1037680	persona
1037680	1038180	del que
1038180	1038460	estoy
1038460	1038660	viendo
1038660	1039260	el salario
1039260	1040980	ahí vas
1040980	1041260	a tener
1041260	1041700	el problema
1041700	1042100	también
1042100	1043320	entonces
1043320	1044460	dos cosas
1044460	1044860	uno
1044860	1045600	definir cuál
1045600	1045800	es tu
1045800	1046120	población
1046120	1046620	de interés
1046620	1047100	para saber
1047100	1048200	si es
1048200	1048840	problemática
1048840	1049140	o no
1049140	1049820	la censura
1049820	1050180	que estás
1050180	1050540	viendo
1050540	1052080	y dos
1052080	1053420	hacer los
1053420	1053600	test
1053600	1053920	que vamos
1053920	1054140	a hacer
1054140	1054420	ahora
1054420	1054820	para
1054820	1058160	para
1058160	1058640	decidir
1058640	1058860	esto
1058860	1059160	de
1059160	1060600	si
1060600	1060960	tenemos
1060960	1061880	evidencia
1061880	1062140	de
1062140	1062660	sesgo
1062660	1063580	o no
1063580	1066400	habiendo
1066400	1066580	dicho
1066580	1066940	esto
1066940	1067540	vamos
1067540	1068240	entonces
1068240	1069260	a
1069260	1070880	hacer
1070880	1071400	la estimación
1071400	1071880	de efectos
1071880	1072300	fijos
1072300	1073460	que es
1073460	1073840	lo primero
1073840	1074140	que nos
1074140	1074460	piden
1074460	1074800	el
1074800	1075060	tp
1075060	1079400	no
1079400	1079680	acuerdo
1079680	1079920	si ya
1079920	1080260	declaré
1080260	1080400	el
1080400	1080600	panel
1080600	1081000	o no
1081000	1085200	voy a
1085200	1085500	aclarar
1085500	1085620	el
1085620	1085860	panel
1085860	1088640	vemos
1088640	1089000	que
1089000	1089600	para
1089600	1090260	6300
1090260	1090860	individuos
1090860	1091260	no estamos
1091260	1092020	observando
1092020	1093760	el
1093760	1094200	salario
1094200	1095700	y bueno
1095700	1095900	acá
1095900	1096180	tenemos
1096180	1097340	la estimación
1097340	1097880	de efectos
1097880	1099000	fijos
1099000	1104240	entonces
1104240	1104520	vemos
1104520	1104820	que
1104820	1105780	la
1105780	1106360	experiencia
1106360	1106600	y la
1106600	1107040	educación
1107040	1107680	afectan
1107680	1108600	positivamente
1108600	1109380	al
1109380	1109660	log
1109660	1109920	del
1109920	1110480	salario
1110480	1114660	fíjense
1114660	1114900	queda
1114900	1115200	todo
1115200	1115900	estadísticamente
1115900	1116700	significativo
1116700	1117180	pero bueno
1117180	1117840	vamos a ver
1117840	1118200	si
1118200	1119520	vale la pena
1119520	1120140	creerle
1120140	1120560	a este
1120560	1121080	estimador
1121080	1121360	porque
1121360	1122420	como decíamos
1122420	1123500	y como
1123500	1124020	vimos ya
1124020	1124500	en
1124500	1125740	paneles
1125740	1126520	dinámicos
1126520	1127400	como vimos
1127400	1127920	en
1127920	1129420	si en
1129420	1129720	paneles
1129720	1129980	dinámicos
1129980	1130440	más que nada
1130440	1134520	si tenemos
1134520	1135140	otra fuente
1135140	1135860	de endogeneidad
1135860	1136260	que en este
1136260	1136840	caso va a ser
1136840	1137160	el tema
1137160	1138020	de la selección
1138020	1139140	como observamos
1139140	1139820	esa variable
1139820	1140420	cuando la
1140420	1141060	observamos
1141060	1143220	fixed
1143220	1143720	effects
1143720	1144460	no va a
1144460	1144680	estar
1144680	1145000	como
1145000	1145800	accounting
1145800	1146320	for
1146320	1146880	esa
1146880	1147540	endogeneidad
1147540	1147900	nueva
1147900	1148320	solamente
1148320	1148800	te va
1148800	1149500	a estar
1149500	1151100	salvando
1151100	1151640	del
1151640	1152020	efecto
1152020	1152540	fijo
1152540	1153460	porque
1153460	1153660	es la
1153660	1154040	corrección
1154040	1154280	que hace
1154280	1154400	el
1154400	1154560	fixed
1154560	1154940	effects
1154940	1161200	y bueno
1161200	1161540	vamos a
1161540	1161800	decidir
1161800	1162380	si le creemos
1162380	1162620	o no
1162620	1162900	a fixed
1162900	1163280	effects
1163280	1163800	y si
1163800	1164080	cambia
1164080	1164340	mucho
1164340	1164480	la
1164480	1164880	estimación
1164880	1167580	ok
1167580	1168200	antes de
1168200	1168480	arrancar
1168480	1168640	con
1168640	1169080	Stata
1169080	1170220	me parece
1170220	1170480	que lo
1170480	1170720	que voy
1170720	1170960	a hacer
1170960	1171360	es
1171360	1172960	hablar
1172960	1173160	un
1173160	1173480	poquito
1173480	1174820	aunque
1174820	1175220	sea
1175220	1175860	sobre
1175860	1178640	no sé
1178640	1178760	si
1178760	1179040	sobre
1179040	1179300	las
1179300	1179980	slides
1179980	1180520	o a
1180520	1180900	mano
1180900	1182540	de
1182540	1185860	de la
1185860	1186120	parte
1186120	1186480	de los
1186480	1187000	tests
1187000	1192260	y de las
1192260	1193120	correcciones
1193120	1198260	me da
1198260	1198680	cosa que si
1198680	1199020	arranco a
1199020	1199280	escribir
1199280	1199520	ya veo
1199520	1199620	que
1199620	1199760	mejor
1199760	1199880	no
1199880	1200260	llegamos
1200260	1202640	pero
1202640	1202960	bueno
1202960	1203680	vamos
1203680	1203900	a ver
1203900	1214140	ok
1214140	1214720	lo revisamos
1214720	1214980	un poco
1214980	1215220	acá
1215220	1215600	y de última
1215600	1216020	escribo
1216020	1216760	los pasitos
1216760	1219020	en la
1219020	1219500	tablet
1219500	1220100	y cual
1220100	1220320	cosa
1220320	1221540	se los mando
1221540	1221780	como
1221780	1222580	por mail
1222580	1222800	bien
1222800	1223180	escrito
1223180	1229400	ok
1229400	1230700	lo que
1230700	1230860	vieron
1230860	1231160	en las
1231160	1231960	teóricas
1231960	1232900	es que
1232900	1234780	vamos a
1234780	1235140	encontrar
1235140	1235420	una
1235420	1235860	forma
1235860	1236340	de
1236340	1237660	primero
1237660	1237920	hacer
1237920	1238280	el test
1238280	1238820	y después
1238820	1239460	corregir
1239460	1239720	que lo
1239720	1239920	que hace
1239920	1240540	es combinar
1240540	1241640	el test
1241640	1242180	de Heckman
1242180	1242460	que
1242460	1243220	probablemente
1243220	1243480	vieron
1243480	1243980	en materias
1243980	1244640	anteriores
1244640	1245680	con
1245680	1246040	una
1246040	1247100	transformación
1247100	1247920	para ver
1247920	1248360	la parte
1248360	1248760	de
1248760	1249280	nada
1249280	1249800	la parte
1249800	1250100	de
1250100	1250780	cómo
1250780	1251120	extender
1251120	1251340	eso
1251340	1251440	a
1251440	1251680	panel
1251680	1253220	la extensión
1253220	1253460	se hace
1253460	1253640	en
1253640	1254120	Woolrich
1254120	1255040	1995
1255040	1257640	y
1257640	1260440	en líneas
1260440	1260860	generales
1260860	1261080	es como
1261080	1261320	que
1261320	1262060	tenemos
1262060	1262920	tres
1262920	1263480	pasos
1263480	1265160	la
1265160	1265440	primera
1265440	1265620	es
1265620	1266200	agarrar
1266200	1267200	la
1267200	1267780	ecuación
1267780	1267960	de
1267960	1268440	selección
1268440	1268620	que
1268620	1268900	tenés
1268900	1269160	acá
1269160	1271060	y
1271060	1271480	estimar
1271480	1271860	esto
1271860	1272960	según
1272960	1273460	siguiendo
1273460	1273620	un
1273620	1273980	probito
1273980	1276080	a partir
1276080	1276420	de esto
1276420	1276960	vas a
1276960	1277160	tener
1277160	1277380	como
1277380	1277560	una
1277560	1278060	medida
1278060	1278420	de
1278420	1278720	la
1278720	1279760	probabilidad
1279760	1280560	que
1280560	1280960	tenemos
1280960	1281320	de
1281320	1281820	observar
1281820	1281980	el
1281980	1282340	salario
1282340	1282480	de
1282480	1282620	una
1282620	1283120	persona
1283120	1283680	sería
1283680	1284400	nuestra
1284400	1284700	SS
1284700	1284960	Long
1284960	1285300	Squish
1285300	1286820	dadas
1286820	1287380	estas
1287380	1287880	variables
1287880	1288160	que
1288160	1288440	pongo
1288440	1288720	acá
1288720	1292560	esto
1292560	1293060	bien
1293060	1293660	general
1293660	1295260	una
1295260	1295400	vez
1295400	1295520	que
1295520	1295800	tenemos
1295800	1296160	esa
1296160	1297320	probabilidad
1297320	1297900	estimada
1297900	1298200	podemos
1298200	1298620	estimar
1298620	1298760	el
1298760	1299220	coeficiente
1299220	1299500	de
1299500	1299820	Mills
1299820	1301460	sacar
1301460	1301620	la
1301620	1302020	inversa
1302020	1302180	del
1302180	1302620	coeficiente
1302620	1302880	de
1302880	1303200	Mills
