start	end	text
247880	249340	Sino esto sería infinito
249340	252680	Para todas tenemos 630 observaciones
252680	253780	Así que, todo bien
253780	257240	Y ahora voy a correr XTZoom
257240	258260	Para hacer el Summarize
258260	261020	Pero respetando la dinámica del panel
261020	267040	Y se acuerdan lo que hablábamos el otro día
267040	267540	De que
267540	271380	Para las variables, por ejemplo, de año
271380	274960	La varianza between va a ser 0
274960	276620	Entre las observaciones
276620	278080	Porque, bueno, en el 82
278080	279460	Para todos los condados
279460	280620	El año era el 82
280620	282920	Entonces la variable no va a cambiar
282920	284580	Between condados
284580	288840	¿Qué más vemos?
289420	291680	Bueno, vemos los valores promedios
291680	292680	Overall
292680	295180	Para las variables que nos interesan
295180	301200	Y nada
301200	303140	No hay mucho más que decir acá
303140	306260	Ahora vamos a hacer pull double S
306260	307460	Que es lo que nos pedía el ejercicio
307460	309600	Y acá tenemos dos opciones
309600	310640	O sea, más bien
310640	312500	La primera línea es el pull double S
312500	314760	Sin tener en cuenta las dummies de tiempo
314760	316040	Pero como nos están pidiendo que
316040	317660	Incluyamos las dummies de tiempo
317660	319760	Vamos a correr la de abajo
319760	323200	Y fíjense que lo podemos incluir
323200	324560	Como ya están las dummies escritas
324560	324940	De vuelta
324940	326460	Le pedimos a esta data
326460	328260	Que nos incluya desde el D82
328260	329180	Hasta el D87
329180	330300	Todas las del medio
330300	333100	Y acá tenemos
333100	335640	El output
335640	337840	Tenemos los coeficientes
337840	339500	Y si quieren usar
339500	340140	Outreg
340140	340800	Store
340800	341240	T1
341240	341740	C
341740	343440	Lo que nos hace es generar un poco
343440	343840	La salida
343840	345060	Como si fuese un paper
345060	345860	Algo
345860	346820	Como ya más formateado
346820	347560	Más lindo de ver
347560	349560	Y podemos ver acá
349560	350520	Fácil
350520	352100	La significatividad
352100	352760	De
352760	353740	De estas variables
353740	366880	De acá lo que podemos ir viendo
366880	367440	Por ejemplo
367440	367840	Es
367840	369400	Cómo afecta
369400	370540	Cada una de estas variables
370540	371400	Independientes
371400	373100	A la tasa de criminalidad
373100	374620	Por ejemplo
374620	376300	Esta que teníamos acá
376300	377220	LPR BAR
377220	379440	Vamos un poquito más arriba
379440	383440	PR BAR
383440	385240	Era la probabilidad de arresto
385240	386680	PRB COM
386680	387820	Probabilidad de conviction
387820	389500	PRB PRIS
389500	390400	Probabilidad de
390400	391840	Que la sentencia sea en prisión
391840	394560	Duración de la sentencia
394560	395880	Y policías per cápita
395880	398080	Entonces
398080	399620	Veamos si tiene un poco de
399620	400360	Lógica
400360	401280	Por así decirlo
401280	402920	Esto se lee
402920	404480	Como esto está en logaritmos
404480	405520	Y esto está en logaritmos
405520	406440	Lo pueden pensar un poco
406440	407720	Como una elasticidad
407720	408680	O como decir
408680	410740	Un cambio de un 1%
410740	412880	En la probabilidad de arresto
412880	414240	Nos lleva a una caída
414240	414680	En el
414680	416360	0.72%
416360	418340	De la tasa de criminalidad
418340	419640	Lo cual
419640	420660	Tiene sentido
420660	421840	Lógico si querés
421840	424440	La que es interesante
424440	424920	Es esta
424920	426360	La de los policías
426360	429580	Que básicamente
429580	430500	Un aumento
430500	431480	En la cantidad de policías
431480	432180	Llega un aumento
432180	434320	En la tasa de criminalidad
434320	435360	Pero hay que tener
435360	436040	Como cuidado
436040	436440	Porque
436440	438220	Quizás tengas condados
438220	438900	Donde es tan alta
438900	440100	Si es más alta
440100	440960	La tasa de criminalidad
440960	441740	Necesitas más policías
441740	442520	Como que la causalidad
442520	443100	Va al revés
443100	444200	Entonces
444200	445200	Nada
445200	445880	Pequeno comentario
445880	446660	Que hay que tener cuidado
446660	447400	Con eso siempre
447400	448680	En este tipo
448680	450620	De regresiones
450620	453880	En cuanto a significatividad
453880	454480	Vemos que
454480	456880	La probabilidad
456880	457760	De arresto
457760	458260	La
458260	460360	Conviction
460360	461780	Que la sentencia
461780	462780	Sea en prisión
462780	464100	Que
464100	466220	La presencia
466220	467040	De policías
467040	467720	Estas son todas
467720	468420	Significativas
468420	470380	Esta acá
470380	471680	No tanto
471680	472860	Es cercana a cero
472860	474240	Pero negativa
474240	476280	Y bueno
476280	476760	Finalmente
476760	477500	Tenemos las dummies
477500	481360	Eso es
481360	481920	Full doble
481920	482480	Ya
482480	483460	Trabajamos un montón
483460	483880	Con esto
483880	484780	Así que
484780	485380	No me
485380	488260	No me voy a
488260	489440	Detener mucho más acá
489440	490180	Si quisieras decir
490180	490620	Que
490620	491400	Las dummies
491400	492120	Las tenemos como
492120	493960	Controles por endogeneidad
493960	494920	Porque acuérdense
494920	495560	Que las dummies
495560	497580	Capturan este efecto
497580	498780	De año
498780	500020	O de periodo temporal
500020	500600	Para
500600	501280	Todos
501280	502380	Para todos los condados
502380	502820	Por igual
502820	504780	Entonces lo podés pensar así
504780	505240	Pero bueno
505240	506160	Ninguna es significativa
506160	512320	Bien
512320	514200	El inciso B
514200	515180	Ya nos pedía
515180	516080	Computar errores
516080	516640	Estándar
516640	517400	Robustos
517400	518400	Alterosedasticidad
518400	519080	Arbitraria
519080	522140	Como vieron con Martín
522140	522680	Supongo
522680	523940	Solamente necesitamos
523940	524580	Dos supuestos
524580	525580	Para que los retas
525580	526540	Sean consistentes
526540	527440	Bajo pool dobles
527440	528860	El primero
528860	530200	Era el supuesto
530200	530900	A ver si tengo
530900	531620	Las slides acá
531620	533800	Así
533800	534920	De paso
534920	536440	Probablemente es muy fácil
536440	537040	Si lo ven acá
537040	547500	A ver
547500	557880	Ahí va
557880	559940	Este es el supuesto
559940	560500	Uno
560500	563860	El supuesto
563860	564160	Uno
564160	564720	Básicamente
564720	565720	Lo que nos dice
565720	566260	Es que
566260	568340	Se impone
568340	570120	La exogeneidad
570120	570880	Contemporánea
570880	571540	De las variables
571540	572440	Con los errores
572440	573660	No impone
573660	574580	Exogeneidad estricta
574580	574940	Es mucho
574940	575860	Más
575860	577800	Más
577800	578880	Te restringe
578880	579440	Mucho más
579440	580280	Pero si se pide
580280	582420	Exogeneidad contemporánea
582420	582880	Y
582880	583600	El supuesto
583600	584160	Número dos
584160	584980	Es que esta matriz
584980	585760	Sea no aleatoria
585760	586260	Singular
586260	587380	O sea que el rango
587380	588260	De esta matriz
588260	588780	Sea igual acá
588780	589860	Con eso
589860	591280	Con esos dos supuestos
591280	592300	A lo que hoy
592300	594600	No es el objetivo
594600	595480	Analizar tanto
595480	596060	Estos supuestos
596060	597000	Pero sí pensar
597000	599240	Qué tipo de restricción
599240	600220	Imponen esos impuestos
600220	601320	Sobre la estructura
601320	602080	De los errores
602080	603000	Estándar del modelo
603000	603940	La respuesta
603940	604140	La respuesta es que
604140	604520	Ninguna
604520	605560	O sea
605560	606380	No nos dice nada
606380	607040	Acerca de
607040	608740	Por ejemplo
608740	610060	Los errores
610060	611300	Tienen que no tener
611300	612600	Heterosedasticidad
612600	614340	Para que los estimadores
614340	615440	Sean consistentes
615440	615860	Eso no
615860	618660	Como no le estamos pidiendo
618660	619460	Nada en ese sentido
619460	619860	¿Qué pasa?
619980	620740	Estos estimadores
620740	622560	Son consistentes
622560	624300	Incluso aunque pueda haber
624300	625240	Heterosedasticidad
625240	626060	O autocorrelación
626060	626720	En los errores
626720	636520	Pero el tema es que
636520	636820	Digamos
636820	637720	Como a priori
637720	638340	No sabemos nada
638340	639140	De los errores
639140	640420	Esta inferencia estadística
640420	641240	Que estamos haciendo acá
641240	641660	De decir
641660	643520	Esto es estadísticamente
643520	644420	Significativo
644420	646280	Y esto no
646280	648180	Esa validez
648180	648800	Va a depender
648800	649820	De si los errores
649820	651020	Son
651020	653460	Bien comportados
653460	654180	Como nos gustan
654180	654500	O no
654500	656660	Como en este caso
656660	657860	No sabemos a priori
657860	658940	Cuál es la estructura
658940	659760	De los errores
659760	660700	Lo que podemos decir es
660700	661200	Bueno
661200	662620	Como no sabemos
662620	663560	Cuál es la estructura
663560	664360	Verdadera
664360	665160	Del proceso
665160	666260	Que genera los errores
666260	668260	Armate
668260	669400	Porque existe
669400	670860	Un estimador
670860	672460	Dentro de la regresión
672460	674020	Armate un estimador
674020	674840	De la varianza
674840	675940	Que contemple
675940	676700	Esa posible
676700	678460	Heterosedasticidad
678460	679760	Arbitraria
679760	683280	¿Y por qué
683280	684780	Podríamos pensar esto
684780	685880	En este caso particular?
686660	688880	Simplemente por el hecho
688880	689560	De que estamos
689560	690760	Midiendo data
690760	692940	Que es referente
692940	693680	A condados
693680	694200	Entonces
694200	695620	Año a año
695620	696460	Cada condado
696460	697340	Probablemente tenga
697340	698100	Autocorrelación
698100	699160	En los errores
699160	700560	Este condado
700560	701220	Con sí mismo
701220	701980	Este condado
701980	702660	Con sí mismo
702660	703400	Este condado
703400	703960	Con sí mismo
703960	705900	Entonces lo que vamos
705900	706400	A querer hacer
706400	707000	Es decirle a esta
707000	707800	Taché
707800	708680	Tene en cuenta
708680	709740	Que los condados
709740	711280	Dentro de la data
711280	712100	De cada condado
712100	712880	A través de los años
712880	713760	Probablemente tenga
713760	714920	Algún tipo de autocorrelación
714920	718140	La forma en la que hacemos eso
718140	718760	Con Stata
718760	719820	Es usando este
719820	720940	Comando de acá
720940	721880	Esta opción
721880	723000	No es un comando
723000	723480	Es una opción
723480	724980	VCE
724980	725820	VCE
725820	726500	Cluster
726500	727000	County
727000	728880	Lo que estamos
728880	729340	Haciendo acá
729340	730580	Es agrupar
730580	731520	Por así decirlo
731520	733100	Los errores estándar
733100	733700	Por condado
733700	734640	Le decimos
734640	735400	Clustereame
735400	736800	Generame clusters
736800	737980	Por condado
737980	738920	Y en base a eso
738920	740180	Calculame
740180	742300	Las varianzas
742300	743600	Porque ahí ya
743600	743980	Le imponemos
743980	744700	Una restricción
744700	746260	A cómo se deberían
746260	746860	Ver las varianzas
746860	747280	Del modelo
747280	748940	Y después
748940	749340	Bueno nada
749340	750180	Corremos la regresión
750180	750560	Normal
750560	751580	Por las dudas
751580	752020	Déjenme
752020	753260	Expandir esto
753260	753840	Un poquito más
753840	754460	Para que se entienda
754460	755260	Como el syntax
755260	757580	Pero simplemente
757580	758920	Correr la regresión
758920	759740	Que teníamos recién
759740	760640	Con la opción
760640	761060	VCE
761060	762060	Cluster County
762060	764720	Hay diferentes formas
764720	765820	De modelar
765820	766780	La heterosidasticidad
766780	767500	Por así decirlo
767500	768660	Esta es una de ellas
768660	771260	Si quieren ver más
771260	772420	Lo que pueden hacer
772420	773980	Es abrir el
773980	774420	Help
774420	775040	File
775040	775900	De VCE
775900	781760	Y bueno
781760	782400	Esto un poco
782400	782900	Te explica
782900	784500	Cómo es el cálculo
784500	786980	Dentro de Regress
786980	787860	También van a encontrar
787860	788760	Deberían encontrar
788760	789060	Digamos
789060	789300	Sí
789300	790480	Van por el lado
790480	791100	De Regress
791100	795860	Acá por ejemplo
795860	796300	VCE
796300	796700	VCE
796700	797200	Type
797200	800440	Y bueno
800440	801540	Ahí tienen todas
801540	802220	Las descripciones
802220	802820	Y las opciones
802820	803500	Que podrían usar
803500	804440	Ahora estamos usando
804440	805020	El de Cluster
805020	806500	Que bueno
806500	807340	Te estima la varianza
807340	807820	Siguiendo un
807820	808160	Cluster
808160	808720	Sandwich
808720	809320	Approach
809320	813680	Esto igual
813680	814160	Probablemente
814160	815060	No sé si ya
815060	815440	Se usaba
815440	816260	En econometría
816260	817380	La verdad que no recuerdo
817380	818940	Pero quizás
818940	819460	También la es una
819460	820520	De otras materias
820520	825220	Bueno
825220	825960	Entonces vamos
825960	826620	A correr esto
826620	832820	Y a comparar
832820	833840	Los resultados
833840	836180	Fíjense
836180	837580	Que acá tenemos
837580	838020	La primera
838020	838500	Regresión
838500	839160	Y acá la segunda
839160	841560	En la primera
841560	842300	Regresión
842300	844160	En la segunda
844160	845100	Pueden ver que
845100	846240	Los estimadores
846240	847060	Son idénticos
847060	848040	Porque de vuelta
848040	848780	Este cluster
848780	849620	Que le agregamos
849620	850280	Va a afectar
850280	850960	A las varianzas
850960	851660	A la matriz de varianzas
851660	852380	Y covarianzas
852380	854300	De los estimadores
854300	855240	Y de los errores
855240	856740	Pero no
856740	858960	No el valor
858960	859780	Que toman los betas
859780	860380	Porque justamente
860380	861120	El chiste que hacíamos
861120	861620	Antes era
861620	862880	El beta va a ser
862880	863600	Consistente
863600	865100	Entonces eso no va a cambiar
865100	870840	Lo que sí vemos
870840	871460	Que cambian
871460	872000	Son
872000	874240	Acá los errores
874240	874760	Estándar
874760	875520	De los estimadores
875520	876380	Y por lo tanto
876380	878340	El nivel de significatividad
878340	879160	En algunos casos
879160	879700	Fíjense que
879700	880300	Esta variable
880300	880820	Por ejemplo
880820	882100	Si bien sigue siendo
882100	882760	Significativa
882760	883980	Deja de ser significativa
883980	885980	Al mismo nivel
885980	886440	Que antes
886440	888140	Antes era
888140	888720	Significativa
888720	889320	Al 5
889320	889680	Ahora es
889680	890100	Significativa
890100	890460	Al 10
890460	894100	A ver si hay algo
894100	895080	Más que podamos ver
895080	895440	Por ejemplo
895440	895940	Acá está
895940	896660	Una de las damis
896660	897720	Se vuelve significativa
897720	898760	Entonces hay que tener
898760	899800	Un poco de
899800	901220	Nada
901220	902220	Tenemos que decidir
902220	903540	A qué estimador
903540	904260	Le creemos más
904260	905660	Básicamente
905660	906380	Al que está
906380	906960	Clusteriado
906960	907420	Al que no
907420	908720	Entonces
908720	909000	Cómo
909000	910880	Decidir
910880	911960	A qué
911960	913440	Estimador
913440	914220	Te gusta más
914220	916440	Podés hacer contrastes
916440	917140	Que es lo que vamos a hacer
917140	918200	En los próximos ejercicios
918200	919540	De correlación serial
919540	920540	Y de heterocidasticidad
920540	922500	Y si en los contrastes
922500	922880	Te da
922880	923400	Que
923400	925160	Tenés evidencia
925160	925600	Para decir
925600	926040	Que tenés
926040	926740	Correlación serial
926740	927360	O que tenés
927360	928120	Heterocidasticidad
928120	928820	Entonces
928820	929360	Créele al
929360	929920	Clusteriado
929920	930760	O créele al
930760	931040	Que le
931040	931940	Trabajaste algo
931940	932700	Para sacarte
932700	933860	Esa correlación serial
933860	935240	O la heterocidasticidad
935240	935660	Encima
935660	938460	Entonces
938460	942120	Bueno
942120	942340	Nada
942340	942820	Lo que dije
942820	943660	Ejercicio D
943660	944020	C
944020	944520	Nos piden
944520	945100	Contraste
945100	945980	De correlación serial
945980	947580	Ejercicio D
947580	948100	Nos piden
948100	948720	Contraste
948720	950060	De heterocidasticidad
950060	956440	Ok
956440	957420	Antes de
957420	957920	Pasar
957920	958660	Como al código
958660	959900	Les muestro
959900	960480	Dónde está esto
960480	960980	En las slides
960980	961380	De clase
961380	962000	Por si lo quieren
962000	962440	Ir viendo
962440	963500	Como paralelo
963500	965480	Si tuviera la opción
965480	965880	De compartir
965880	966500	Dos pantallas
966500	967220	Estaría bueno
967220	967480	Para
967480	969540	Para tenerlo al lado
969540	970640	Pero esto está
970640	971420	En la página 36
971420	972100	De las slides
972100	975120	Mentira
975120	975600	37
975600	976860	Tienen
976860	977680	El de correlación
977680	978120	Serial
978120	978640	Y en la slide
978640	979040	Que sigue
979040	980000	El de heterocidasticidad
980000	981500	Y acá están
981500	981780	Los pasos
981780	982300	Que vamos a seguir
982300	984000	Para el contraste
984000	984660	De correlación
984660	985220	Serial
985220	986600	Lo que vamos
986600	987540	A decir es
987540	989880	Primero que nada
989880	990980	Suponer que existe
990980	991800	Correlación serial
991800	992560	De primer orden
992560	992980	Y
993500	994220	En la estructura
994220	994880	De los errores
994880	995500	Entonces ahí
995500	996260	Ya le decimos
996260	998340	Supongamos
998340	998680	Eso
998680	999420	Que la correlación
999420	999880	De serial
999880	1001000	Es del primer orden
1001000	1002200	Por lo tanto
1002200	1002820	Los errores
1002820	1003400	Se estructuran
1003400	1003920	Como un
1003920	1004380	R1
1004380	1006140	Y acá
1006140	1006980	Hacemos como
1006980	1007480	Un crossover
1007480	1008380	Con series de tiempo
1008380	1009720	Y tenemos
1009720	1010780	Que los errores
1010780	1011420	Son U
1011420	1011920	Igual a
1011920	1012460	Igual a alfa 1
1012460	1014080	Por el lag
1014080	1014700	De U
1014700	1015160	Más
1015160	1015760	EJT
1015760	1020120	Una vez que
1020120	1020880	Definiste eso
1020880	1021760	Lo que vas a hacer
1021760	1022280	Es estimar
1022280	1022920	Por pull
1022920	1023420	WS
1023420	1024520	Esta regresión
1024520	1024840	De acá
1024840	1025740	O sea
1025740	1026080	La que ya
1026080	1026720	Teníamos hecha
1026720	1027660	Y obtener
1027660	1027880	De ahí
1027880	1028680	Los residuos
1028680	1030900	Una vez que
1030900	1031980	Tenemos los residuos
1031980	1032800	Estimamos
1032800	1033300	Por pull
1033300	1033820	WS
1033820	1035400	Una regresión
1035400	1035960	Que va a tener
1035960	1036820	Las variables
1036820	1037400	Independientes
1037400	1038000	De tu modelo
1038000	1039260	Más
1039260	1040200	Alfa 1
1040200	1041380	Por el lag
1041380	1041740	De U
1041740	1042820	Más
1042820	1044160	Los errores
1044160	1044600	Y a esta
1044600	1045180	Le vas a decir
1045180	1045400	Como
1045400	1046620	Una ecuación
1046620	1047080	Auxiliar
1047080	1048620	Entonces
1048620	1049120	Tu regla
1049120	1049740	De decisión
1049740	1050440	Va a depender
1050440	1051220	Del R
1051220	1051760	Cuadrado
1051760	1052640	De esta regresión
1052640	1054760	O sea
1054760	1055860	Básicamente
1055860	1056660	En otras
1056660	1057840	Como que un poco
1057840	1058500	Lo que queremos ver
1058500	1058680	Es
1058680	1060500	Cuánto de este lag
1060500	1061380	Explica
1061380	1061920	El error
1061920	1062280	Este
1062280	1063920	Para determinar
1063920	1064680	Si efectivamente
1064680	1065420	Hay correlación
1065420	1065760	De serial
1065760	1066400	De primer orden
1066400	1066660	O no
1066660	1068280	La regla
1068280	1068780	De decisión
1068780	1069120	Es bueno
1069120	1070180	Si el p-value
1070180	1071600	Del estadístico
1071600	1072080	Este que te haces
1072080	1072440	Acá
1072440	1072980	Es menor
1072980	1073320	Que el nivel
1073320	1073620	De error
1073620	1074000	Del test
1074000	1074300	Entonces
1074300	1074740	Rechazas
1074740	1075220	La H0
1075220	1076740	Que de vuelta
1076740	1077560	La H0
1077560	1077900	Era
1077900	1081020	Que alfa 1
1081020	1081820	Es igual a 0
1081820	1082600	O sea que no hay
1082600	1083260	Correlación serial
1083260	1083860	De primer orden
1083860	1084760	Porque esto se te anula
1084760	1086460	Y U es igual a E
1086460	1092800	Así que nada
1092800	1093400	Eso
1093400	1094160	Vamos a arrancar
1094160	1094520	Por ahí
1094520	1095360	El de correlación
1095360	1095700	Serial
1095700	1099600	Entonces
1099600	1100000	De vuelta
1100000	1101820	Pensando en el procedimiento
1101820	1102580	Que teníamos escrito
1102580	1103300	Primero quiero
1103300	1104160	La regresión
1104160	1105280	De las variables
1105280	1107680	Para poder
1107680	1108600	De las variables
1108600	1109120	Independientes
1109120	1109640	Solitas
1109640	1110180	Las que habíamos
1110180	1110820	Hecho antes
1110820	1111700	Para predecir
1111700	1112480	De ahí los errores
1112480	1113320	Entonces
1113320	1114820	Corro la regresión
1114820	1115780	Y inmediatamente
1115780	1116240	Le digo
1116240	1117060	Ok
1117060	1118120	Los recibos
1118120	1119160	Predecilos
1119160	1120820	Ponerles nombre
1120820	1121380	UIT
1121380	1126100	Ahí ya me predijo
1126100	1126960	Los recibos
1126960	1133660	Con el nombre
1133660	1134120	UIT
1134120	1141620	Y ahora
1141620	1142100	Y ahora lo que queremos
1142100	1142720	Hacer es
1142720	1143720	La regresión
1143720	1144760	De estos residuos
1144760	1146040	Que calculamos
1146040	1146800	Que estimamos
1146800	1148840	Contra las variables
1148840	1149900	Independientes
1149900	1152480	Y contra el lag
1152480	1153820	Del residuo
1153820	1153880	Del residuo
1153880	1155840	En Stata
1155840	1156400	Cuando tenemos
1156400	1157820	Los datos
1157820	1158720	En forma de panel
1158720	1159700	Podemos
1159700	1162220	Usar este
1162220	1163620	Comando
1163620	1165220	Operador
1165220	1166880	L punto
1166880	1167360	La variable
1167360	1167780	Que quiero
1167780	1168340	Rezagar
1168340	1169340	Y
1169340	1171840	Me toma
1171840	1172400	El rezago
1172400	1173020	Entonces
1173020	1173840	Hacemos la regresión
1173840	1179960	Y ya
1179960	1180620	Después de eso
1180620	1181120	Lo que hacemos
1181120	1181580	Es
1181580	1183240	Calcular
1183240	1183980	El LM
1183980	1185060	Que era
1185060	1185360	El R
1185360	1186080	Cuadrado
1186080	1188040	Por N
1188040	1193080	Acá
1193080	1194160	Cantidad de observaciones
1194160	1194640	Por el R
1194640	1195040	Cuadrado
1195040	1195660	De esa regresión
1195660	1196060	Auxiliar
1196060	1197320	Y fíjense
1197320	1197580	Cómo
1197580	1198320	Le pedimos
1198320	1198700	A Stata
1198700	1199720	Que nos devuelva
1199720	1200080	Esto
1200080	1201420	Le estamos diciendo
1201420	1201860	E
1201860	1202480	No sé
1202480	1203460	Qué tan familiarizados
1203460	1203860	Están
1203860	1205120	Con el E
1205120	1206120	Si me dicen
1206120	1207360	Ya sé lo que es
1207360	1208180	Bárbaro
1208180	1208580	Si no
1208580	1209880	Lo
1209880	1210640	Voy a mostrar
1210640	1211340	Pero
1211340	1216200	Algo que puede ser
1216200	1216820	Un poco de ayuda
1216820	1217420	Espero
1217420	1226900	El E
1226900	1226940	El E
1226940	1227480	Es básicamente
1227480	1228500	Donde guarda
1228500	1228800	Stata
1228800	1229560	Los resultados
1229560	1230860	De la regresión
1230860	1233420	Entonces
1233420	1234460	Esto
1234460	1236420	Al principio
1236420	1237180	Cuando uno recién
1237180	1238000	Arranca en Stata
1238000	1239100	Es medio
1239100	1240200	Complicado
1240200	1240960	Hasta que le agarrás
1240960	1241380	La vuelta
1241380	1243100	Porque muchas veces
1243100	1243760	Vos lo que querés hacer
1243760	1244520	Es correr la regresión
1244520	1245140	Y después guardar
1245140	1245720	Los resultados
1245720	1246860	Porque lo estás usando
1246860	1247560	Ponerle en una
1247560	1249860	En 5000 simulaciones
1249860	1251240	Y si le tenés que pedir
1251240	1251500	A Stata
1251500	1252140	Que te guarde
1252140	1253220	El R cuadrado
1253220	1254120	De la simulación
1254120	1255240	No le podés decir
1255240	1255820	Hola Stata
1255820	1256860	Dame el R cuadrado
1256860	1258000	Le tenés que decir
1258000	1259580	Qué es lo que le querés
1259580	1260640	Guardar
1260640	1262380	Entonces
1262380	1262980	Si van a
1262980	1263680	Help Regress
1263680	1264200	Hay una parte
1264200	1264920	Y en general
1264920	1265960	Con todos los comandos
1265960	1266340	Que hay
1266340	1267620	Si buscan en Google
1267620	1269120	Comando
1269120	1269780	Stata
1269780	1271060	Store Results
1271060	1271860	Van a encontrar
1271860	1272580	Algo de este estilo
1272580	1273860	Entonces
1273860	1274380	Por ejemplo
1274380	1275600	Lo que es escalares
1275600	1277080	El número de observaciones
1277080	1277920	Estata a la guarda
1277920	1279400	Bajo el nombre
1279400	1281740	O bajo la instrucción
1281740	1282200	Si quieren
1282200	1283020	EN
1283020	1284980	El R cuadrado
1284980	1285880	ER2
1285880	1287700	Las macros
1287700	1289600	Son así
1289600	1290380	Y también tenemos
1290380	1290960	Las matrices
1290960	1292460	Entonces ojo con eso
1292460	1293640	Porque cuando quieran
1293640	1294440	Extraer
1294440	1295940	Componentes específicos
1295940	1296620	De las matrices
1296620	1297420	Estimadas
1297420	1298400	En una regresión
1298400	1299400	Tienen que usar
1299400	1299800	E
1299800	1300680	Paréntesis B
1300680	1301340	Y después
1301340	1302700	Indicar el componente
1302700	1303240	De la matriz
1303240	1304700	Esto es como
1304700	1305560	Bastante típico
1305560	1306760	Pero bueno
1306760	1307180	Esto es cuestión
1307180	1307960	De jugar un poco
1307960	1308500	Con Stata
1308500	1308740	Y
1308740	1310920	Darse la cabeza
1310920	1311480	Contra la pared
1311480	1312000	Un par de veces
1312000	1312580	Hasta que sale
1312580	1314020	En este caso
1314020	1314640	Acá ya tienen
1314640	1315300	Como una pista
1315300	1316040	Que es
1316040	1318180	Dame el R cuadrado
1318180	1318720	Multiplicarlo
1318720	1319240	Por el N
1319240	1320040	De la regresión
1320040	1321720	Y ahí ya
1321720	1324160	Nos generamos
1324160	1324520	El M
1324520	1326400	Como lo voy a guardar
1326400	1326920	En un local
1326920	1327560	Necesito correr
1327560	1328240	Todo esto junto
1328240	1328780	Así que
1328780	1329740	Vamos a hacer eso
1329740	1334380	Entonces fíjense
1334380	1334820	Que nos da
1334820	1335220	Un chico
1335220	1335600	A grado
1335600	1336540	Altísimo
1336540	1338240	P valor 0
1338240	1339460	Por lo tanto
1339460	1340100	Rechazamos
1340100	1340680	El H0
1340680	1341880	Que de vuelta
1341880	1342560	El H0
1342560	1343440	Recuerden que era
1343440	1346240	Que alfa 1
1346240	1347080	Era igual a 0
1347080	1348100	Es decir
